HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,SOFTWARE,LANGUAGE,Defective
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
10.85,17.0,3136.11,0.06,42,0.06,174.23,184.48,10,3,0
12.57,13.13,2165.61,0.05,37,0.08,120.31,165.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
34.09,9.88,3329.22,0.11,68,0.1,184.96,336.89,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
17.17,5.0,429.18,0.03,21,0.2,23.84,85.84,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
13.18,5.25,363.24,0.02,20,0.19,20.18,69.19,10,3,0
12.09,6.3,479.73,0.03,20,0.16,26.65,76.15,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
11.3,6.13,423.78,0.02,20,0.16,23.54,69.19,10,3,0
0.0,0.0,0.0,0.0,4,0.0,0.0,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
13.86,22.5,7014.99,0.1,68,0.04,389.72,311.78,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
27.35,3.0,246.13,0.03,21,0.33,13.67,82.04,10,3,0
30.67,3.0,276.0,0.03,23,0.33,15.33,92.0,10,3,0
30.67,3.0,276.0,0.03,23,0.33,15.33,92.0,10,3,0
30.67,3.0,276.0,0.03,23,0.33,15.33,92.0,10,3,0
27.35,3.0,246.13,0.03,21,0.33,13.67,82.04,10,3,0
27.35,3.0,246.13,0.03,21,0.33,13.67,82.04,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
17.92,3.0,161.32,0.02,15,0.33,8.96,53.77,10,3,0
17.92,3.0,161.32,0.02,15,0.33,8.96,53.77,10,3,0
14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,10,3,0
14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,10,3,0
14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,10,3,0
14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,10,3,0
14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,10,3,0
17.92,3.0,161.32,0.02,15,0.33,8.96,53.77,10,3,0
17.92,3.0,161.32,0.02,15,0.33,8.96,53.77,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
18.49,2.4,106.51,0.01,14,0.42,5.92,44.38,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
8.45,0.75,4.75,0.0,4,1.33,0.26,6.34,10,3,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,10,3,0
9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,4,0.0,0.0,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
11.63,2.0,46.53,0.01,9,0.5,2.58,23.26,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
57.96,215.76,2698055.56,4.17,2163,0.0,149891.99,12505.08,10,3,0
2.67,1.5,6.0,0.0,4,0.67,0.33,4.0,10,3,0
26.15,9.17,2197.7,0.08,53,0.11,122.09,239.75,10,3,0
25.38,3.75,356.94,0.03,25,0.27,19.83,95.18,10,3,0
43.49,12.75,7069.6,0.18,113,0.08,392.76,554.48,10,3,0
11.21,18.0,3632.22,0.07,53,0.06,201.79,201.79,10,3,0
303.64,36.88,412991.15,3.73,1580,0.03,22943.95,11198.19,10,3,0
48.35,256.95,3192281.43,4.14,1671,0.0,177348.99,12423.26,10,3,0
13.32,13.71,2505.06,0.06,43,0.07,139.17,182.66,10,3,0
13.32,13.71,2505.06,0.06,43,0.07,139.17,182.66,10,3,0
34.09,9.88,3329.22,0.11,68,0.1,184.96,336.89,10,3,0
12.09,6.3,479.73,0.03,20,0.16,26.65,76.15,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,4,0.0,0.0,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
13.86,22.5,7014.99,0.1,68,0.04,389.72,311.78,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
27.35,3.0,246.13,0.03,21,0.33,13.67,82.04,10,3,0
30.67,3.0,276.0,0.03,23,0.33,15.33,92.0,10,3,0
30.67,3.0,276.0,0.03,23,0.33,15.33,92.0,10,3,0
30.67,3.0,276.0,0.03,23,0.33,15.33,92.0,10,3,0
27.35,3.0,246.13,0.03,21,0.33,13.67,82.04,10,3,0
27.35,3.0,246.13,0.03,21,0.33,13.67,82.04,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
17.92,3.0,161.32,0.02,15,0.33,8.96,53.77,10,3,0
17.92,3.0,161.32,0.02,15,0.33,8.96,53.77,10,3,0
14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,10,3,0
14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,10,3,0
14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,10,3,0
14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,10,3,0
14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,10,3,0
17.92,3.0,161.32,0.02,15,0.33,8.96,53.77,10,3,0
17.92,3.0,161.32,0.02,15,0.33,8.96,53.77,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
18.49,2.4,106.51,0.01,14,0.42,5.92,44.38,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
8.45,0.75,4.75,0.0,4,1.33,0.26,6.34,10,3,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,10,3,0
9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,4,0.0,0.0,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
11.63,2.0,46.53,0.01,9,0.5,2.58,23.26,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
162.58,44.85,327028.86,2.43,1178,0.02,18168.27,7291.61,10,3,1
2.22,4.5,45.0,0.0,10,0.22,2.5,10.0,10,3,1
14.07,29.75,12453.09,0.14,121,0.03,691.84,418.59,10,3,0
88.41,27.3,65888.22,0.8,412,0.04,3660.46,2413.49,10,3,1
87.18,11.51,11559.14,0.33,185,0.09,642.17,1003.86,10,3,0
16.2,6.67,720.0,0.04,27,0.15,40.0,108.0,10,3,1
591.96,38.58,881072.39,7.61,2904,0.03,48948.47,22837.6,10,3,1
40.79,42.5,73684.33,0.58,281,0.02,4093.57,1733.75,10,3,1
30.74,10.59,3446.31,0.11,67,0.09,191.46,325.48,10,3,0
13.32,13.71,2505.06,0.06,43,0.07,139.17,182.66,10,3,0
13.32,13.71,2505.06,0.06,43,0.07,139.17,182.66,10,3,0
34.09,9.88,3329.22,0.11,68,0.1,184.96,336.89,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
17.17,5.0,429.18,0.03,21,0.2,23.84,85.84,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
12.09,6.3,479.73,0.03,20,0.16,26.65,76.15,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,4,0.0,0.0,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
13.86,22.5,7014.99,0.1,68,0.04,389.72,311.78,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
27.35,3.0,246.13,0.03,21,0.33,13.67,82.04,10,3,0
30.67,3.0,276.0,0.03,23,0.33,15.33,92.0,10,3,0
30.67,3.0,276.0,0.03,23,0.33,15.33,92.0,10,3,0
30.67,3.0,276.0,0.03,23,0.33,15.33,92.0,10,3,0
27.35,3.0,246.13,0.03,21,0.33,13.67,82.04,10,3,0
27.35,3.0,246.13,0.03,21,0.33,13.67,82.04,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,10,3,0
17.92,3.0,161.32,0.02,15,0.33,8.96,53.77,10,3,0
17.92,3.0,161.32,0.02,15,0.33,8.96,53.77,10,3,0
14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,10,3,0
14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,10,3,0
14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,10,3,0
14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,10,3,0
14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,10,3,0
