BRANCH_COUNT,CALL_PAIRS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,Defective,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,LANGUAGE,LOC_BLANK,LOC_CODE_AND_COMMENT,LOC_COMMENTS,LOC_EXECUTABLE,LOC_TOTAL,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUMBER_OF_LINES,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,PARAMETER_COUNT,PATHOLOGICAL_COMPLEXITY,PERCENT_COMMENTS,SOFTWARE
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,2,6,2,6,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,2,6,2,6,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,2,6,2,6,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,2,6,2,6,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,2,6,2,6,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,2,6,2,6,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,2,6,2,6,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.09,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0,9,0,2,11,1.0,0,0,2,0.08,12,9,0,1,0,0,1,81.82,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,2,6,2,6,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,2,6,2,6,0,1,0.0,10
1,0,0,1,0.33,0,1,1.0,0,1,1,0.0,1,1.0,21.46,5.5,649.15,0.04,31,0.18,36.06,118.03,3,0,0,0,3,3,1.0,0,0,2,0.08,12,11,20,7,7,0,1,0.0,10
1,0,0,1,0.33,0,1,1.0,0,1,1,0.0,1,1.0,21.46,5.5,649.15,0.04,31,0.18,36.06,118.03,3,0,0,0,3,3,1.0,0,0,2,0.08,12,11,20,7,7,0,1,0.0,10
1,0,0,1,0.33,0,1,1.0,0,1,1,0.0,1,1.0,21.46,5.5,649.15,0.04,31,0.18,36.06,118.03,3,0,0,0,3,3,1.0,0,0,2,0.08,12,11,20,7,7,0,1,0.0,10
1,0,0,1,0.33,0,1,1.0,0,1,1,0.0,1,1.0,21.46,5.5,649.15,0.04,31,0.18,36.06,118.03,3,0,0,0,3,3,1.0,0,0,2,0.08,12,11,20,7,7,0,1,0.0,10
1,0,0,1,0.33,0,1,1.0,0,1,1,0.0,1,1.0,21.46,5.5,649.15,0.04,31,0.18,36.06,118.03,3,0,0,0,3,3,1.0,0,0,2,0.08,12,11,20,7,7,0,1,0.0,10
1,0,0,1,0.33,0,1,1.0,0,1,1,0.0,1,1.0,21.46,5.5,649.15,0.04,31,0.18,36.06,118.03,3,0,0,0,3,3,1.0,0,0,2,0.08,12,11,20,7,7,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,2,6,2,6,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,2,6,2,6,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,0,0,0,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,0,0,0,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
1,0,0,1,0.25,0,1,1.0,0,1,1,0.0,0,0.0,18.49,2.4,106.51,0.01,14,0.42,5.92,44.38,3,0,0,0,4,4,1.0,0,0,2,0.17,6,6,8,5,4,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.2,0,1,1.0,0,1,1,0.0,0,0.0,8.45,0.75,4.75,0.0,4,1.33,0.26,6.34,3,0,0,0,5,5,1.0,0,0,2,0.17,6,3,1,2,1,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,0,0,0,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
1,1,0,1,0.33,0,1,1.0,0,2,1,0.0,1,1.0,10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,3,0,0,0,3,3,1.0,0,0,3,0.2,5,3,6,3,5,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,1,0,1,0.5,0,1,1.0,0,2,1,0.0,0,0.0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,3,0,0,0,2,2,1.0,0,0,3,0.25,4,1,5,1,5,0,1,0.0,10
1,0,0,1,0.25,0,1,1.0,0,1,1,0.0,0,0.0,9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,3,0,0,0,4,4,1.0,0,0,2,0.2,5,2,1,2,1,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,4,0,4,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,3,0,0,0,2,2,1.0,0,0,2,0.2,5,0,5,0,5,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
1,1,0,1,0.5,0,1,1.0,0,2,1,0.0,0,0.0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,3,0,0,0,2,2,1.0,0,0,3,0.25,4,2,5,2,5,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,0,0.0,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,3,0,0,0,2,2,1.0,0,0,4,0.25,4,1,7,1,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,0,0.0,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,3,0,0,0,2,2,1.0,0,0,4,0.25,4,1,7,1,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,0,0.0,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,3,0,0,0,2,2,1.0,0,0,4,0.25,4,1,7,1,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,0,0.0,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,3,0,0,0,2,2,1.0,0,0,4,0.25,4,1,7,1,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,0,0.0,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,3,0,0,0,2,2,1.0,0,0,4,0.25,4,1,7,1,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,0,0.0,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,3,0,0,0,2,2,1.0,0,0,4,0.25,4,1,7,1,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,0,0.0,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,3,0,0,0,2,2,1.0,0,0,4,0.25,4,1,7,1,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,3,0,0,0,2,2,1.0,0,0,4,0.2,5,3,7,3,6,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,0,0,1.0,0,0,2,1.0,1,0,1,0,1,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,13.95,2.5,87.17,0.01,11,0.4,4.84,34.87,3,0,0,0,2,2,1.0,0,0,4,0.17,6,4,7,4,5,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,0,0,1.0,0,0,2,1.0,1,0,1,0,1,0,1,0.0,10
9,5,14,5,0.11,6,2,0.4,0,21,3,0.5,2,0.4,75.51,9.82,7279.2,0.25,135,0.1,404.4,741.4,3,11,2,18,42,44,0.6,4,7,18,0.07,75,54,81,33,12,0,1,32.25,10
11,3,18,6,0.17,8,3,0.5,0,25,1,0.0,3,0.5,29.01,50.87,75080.63,0.49,272,0.02,4171.14,1475.94,3,9,3,8,32,35,0.17,5,9,21,0.11,54,117,155,23,20,0,1,25.58,10
1,1,0,1,0.25,0,1,1.0,0,2,1,0.0,1,1.0,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,3,0,0,0,4,4,1.0,0,0,3,0.2,5,4,5,4,3,0,1,0.0,10
7,3,12,4,0.2,6,4,1.0,0,15,1,0.0,4,1.0,31.8,8.68,2394.74,0.09,61,0.12,133.04,275.94,3,2,0,1,20,20,0.25,3,6,13,0.16,25,27,34,14,9,0,1,4.76,10
5,4,8,3,0.1,4,3,1.0,0,16,1,0.0,3,1.0,64.75,11.43,8456.66,0.25,141,0.09,469.81,739.96,3,6,0,6,30,30,0.33,2,4,15,0.07,44,64,77,28,10,0,1,16.67,10
21,14,32,11,0.08,12,7,0.64,0,85,6,0.5,3,0.27,206.64,27.45,155671.12,1.89,838,0.04,8648.4,5671.74,3,18,0,51,137,137,0.55,10,16,76,0.05,208,344,494,94,15,0,1,27.13,10
16,4,16,9,0.27,6,4,0.44,0,32,5,0.5,5,0.56,39.4,15.33,9262.93,0.2,110,0.07,514.61,604.1,3,9,1,3,32,33,0.56,5,8,25,0.19,47,46,64,27,18,0,1,11.11,10
9,3,10,5,0.22,4,4,0.8,0,17,4,0.75,4,0.8,25.01,14.12,4985.05,0.12,70,0.07,276.95,353.11,3,6,1,2,22,23,0.8,3,5,14,0.15,33,30,40,17,16,0,1,12.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,0,0,1.0,0,0,2,1.0,1,0,1,0,1,0,1,0.0,10
1,1,0,1,0.25,0,1,1.0,0,2,1,0.0,1,1.0,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,3,0,0,0,4,4,1.0,0,0,3,0.2,5,4,5,4,3,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,0,0,1.0,0,0,2,1.0,1,0,1,0,1,0,1,0.0,10
1,1,0,1,1.0,0,1,1.0,0,2,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0,0,0,0,0,1.0,0,0,3,1.0,1,0,0,0,0,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,0,0,1.0,0,0,2,1.0,1,0,1,0,1,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.33,0,1,1.0,0,1,1,0.0,0,0.0,11.63,2.0,46.53,0.01,9,0.5,2.58,23.26,3,0,0,0,3,3,1.0,0,0,2,0.2,5,4,5,3,3,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,0,0,1.0,0,0,2,0.5,2,1,3,1,3,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,0,0,1.0,0,0,2,0.5,2,1,3,1,3,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,0,0,1.0,0,0,2,0.5,2,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.2,5,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.2,5,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,1,1.0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,3,0,0,0,0,0,1.0,0,0,2,0.5,2,2,3,2,3,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,1,1.0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,3,0,0,0,0,0,1.0,0,0,2,0.33,3,2,3,2,3,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,0,0,1.0,0,0,2,0.33,3,0,3,0,3,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,0,0,1.0,0,0,2,0.5,2,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,3,0,3,0,1,0.0,10
