McCabe_loc,McCabe_v(g),McCabe_ev(g),McCabe_iv(g),Language,SOFTWARE,defects
58.0,8.0,8.0,8.0,,,0
172.0,32.0,20.0,15.0,,,0
11.0,2.0,1.0,2.0,,,0
20.0,1.0,1.0,1.0,,,0
119.0,16.0,12.0,10.0,,,0
159.0,30.0,22.0,17.0,,,0
26.0,2.0,1.0,2.0,,,0
28.0,1.0,1.0,1.0,,,0
17.0,3.0,1.0,2.0,,,0
20.0,2.0,1.0,2.0,,,0
28.0,3.0,1.0,3.0,,,0
14.0,7.0,4.0,3.0,,,0
22.0,17.0,12.0,3.0,,,0
31.0,5.0,3.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
7.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
11.0,3.0,1.0,2.0,,,0
20.0,4.0,3.0,2.0,,,0
20.0,4.0,3.0,2.0,,,0
21.0,4.0,3.0,2.0,,,0
84.0,13.0,1.0,12.0,,,0
5.0,1.0,1.0,1.0,,,0
41.0,3.0,1.0,2.0,,,0
8.0,3.0,3.0,2.0,,,0
29.0,3.0,1.0,3.0,,,0
54.0,7.0,4.0,5.0,,,0
20.0,11.0,9.0,4.0,,,0
8.0,3.0,3.0,2.0,,,0
11.0,4.0,3.0,2.0,,,0
22.0,3.0,1.0,1.0,,,0
52.0,11.0,6.0,8.0,,,0
24.0,7.0,3.0,5.0,,,0
25.0,3.0,1.0,3.0,,,0
105.0,31.0,22.0,19.0,,,0
35.0,4.0,1.0,3.0,,,0
41.0,6.0,1.0,5.0,,,0
30.0,4.0,1.0,3.0,,,0
35.0,6.0,1.0,5.0,,,0
30.0,3.0,1.0,1.0,,,0
14.0,4.0,3.0,1.0,,,0
36.0,5.0,5.0,1.0,,,0
15.0,3.0,1.0,2.0,,,0
20.0,4.0,1.0,2.0,,,0
50.0,10.0,1.0,7.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
14.0,7.0,7.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
16.0,5.0,1.0,4.0,,,0
9.0,1.0,1.0,1.0,,,0
117.0,19.0,1.0,13.0,,,0
114.0,18.0,1.0,11.0,,,0
41.0,8.0,1.0,6.0,,,0
54.0,10.0,1.0,7.0,,,0
116.0,20.0,17.0,10.0,,,0
38.0,7.0,1.0,7.0,,,0
48.0,9.0,4.0,7.0,,,0
21.0,3.0,1.0,3.0,,,0
5.0,1.0,1.0,1.0,,,0
68.0,9.0,4.0,2.0,,,0
13.0,4.0,4.0,2.0,,,0
13.0,4.0,4.0,2.0,,,0
20.0,3.0,3.0,1.0,,,0
26.0,8.0,8.0,1.0,,,0
67.0,15.0,8.0,9.0,,,0
86.0,19.0,8.0,11.0,,,0
26.0,3.0,1.0,2.0,,,0
14.0,4.0,3.0,2.0,,,0
9.0,1.0,1.0,1.0,,,0
9.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
42.0,2.0,1.0,2.0,,,0
30.0,4.0,1.0,2.0,,,0
17.0,4.0,3.0,2.0,,,0
7.0,1.0,1.0,1.0,,,0
13.0,2.0,1.0,2.0,,,0
79.0,7.0,6.0,4.0,,,0
6.0,2.0,1.0,1.0,,,0
24.0,9.0,6.0,2.0,,,0
24.0,9.0,6.0,2.0,,,0
24.0,1.0,1.0,1.0,,,0
16.0,4.0,3.0,3.0,,,0
4.0,1.0,1.0,1.0,,,0
43.0,7.0,7.0,4.0,,,0
36.0,4.0,4.0,3.0,,,0
18.0,1.0,1.0,1.0,,,0
9.0,2.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
59.0,12.0,1.0,12.0,,,0
32.0,3.0,1.0,3.0,,,0
32.0,3.0,1.0,3.0,,,0
40.0,6.0,1.0,5.0,,,0
7.0,2.0,1.0,2.0,,,0
10.0,1.0,1.0,1.0,,,0
56.0,4.0,1.0,2.0,,,0
78.0,10.0,7.0,6.0,,,0
18.0,2.0,1.0,1.0,,,0
121.0,16.0,8.0,8.0,,,0
43.0,5.0,1.0,3.0,,,0
97.0,4.0,1.0,4.0,,,0
95.0,4.0,1.0,4.0,,,0
46.0,8.0,3.0,6.0,,,0
33.0,8.0,8.0,4.0,,,0
65.0,12.0,3.0,3.0,,,0
65.0,3.0,1.0,3.0,,,0
17.0,3.0,1.0,3.0,,,0
23.0,2.0,1.0,2.0,,,0
16.0,2.0,1.0,2.0,,,0
26.0,3.0,1.0,3.0,,,0
4.0,1.0,1.0,1.0,,,0
18.0,2.0,1.0,2.0,,,0
15.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
11.0,2.0,1.0,2.0,,,0
14.0,1.0,1.0,1.0,,,0
26.0,11.0,8.0,6.0,,,0
87.0,13.0,5.0,5.0,,,0
12.0,3.0,1.0,3.0,,,0
46.0,9.0,8.0,5.0,,,0
54.0,11.0,1.0,5.0,,,0
15.0,3.0,1.0,2.0,,,0
7.0,1.0,1.0,1.0,,,0
12.0,2.0,1.0,2.0,,,0
16.0,3.0,1.0,3.0,,,0
44.0,13.0,6.0,4.0,,,0
44.0,4.0,1.0,3.0,,,0
12.0,2.0,1.0,2.0,,,0
7.0,2.0,1.0,2.0,,,0
8.0,2.0,1.0,2.0,,,0
7.0,2.0,1.0,2.0,,,0
12.0,3.0,1.0,3.0,,,0
42.0,4.0,4.0,3.0,,,0
131.0,6.0,1.0,6.0,,,0
23.0,6.0,1.0,3.0,,,0
25.0,4.0,4.0,2.0,,,0
35.0,9.0,1.0,9.0,,,0
15.0,3.0,1.0,3.0,,,0
31.0,9.0,1.0,9.0,,,0
10.0,1.0,1.0,1.0,,,0
31.0,1.0,1.0,1.0,,,0
119.0,37.0,1.0,37.0,,,0
33.0,14.0,1.0,1.0,,,0
37.0,5.0,1.0,4.0,,,0
23.0,3.0,1.0,3.0,,,0
27.0,3.0,1.0,3.0,,,0
9.0,2.0,1.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
12.0,3.0,1.0,2.0,,,0
25.0,3.0,3.0,2.0,,,0
5.0,1.0,1.0,1.0,,,0
10.0,1.0,1.0,1.0,,,0
69.0,6.0,1.0,5.0,,,0
19.0,1.0,1.0,1.0,,,0
28.0,10.0,5.0,5.0,,,0
34.0,11.0,5.0,5.0,,,0
32.0,3.0,1.0,3.0,,,0
74.0,2.0,1.0,2.0,,,0
11.0,1.0,1.0,1.0,,,0
139.0,2.0,1.0,2.0,,,0
38.0,1.0,1.0,1.0,,,0
85.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
10.0,2.0,1.0,2.0,,,0
15.0,3.0,1.0,3.0,,,0
22.0,6.0,5.0,4.0,,,0
10.0,3.0,3.0,2.0,,,0
89.0,9.0,1.0,9.0,,,0
22.0,5.0,3.0,3.0,,,0
4.0,1.0,1.0,1.0,,,0
10.0,1.0,1.0,1.0,,,0
15.0,2.0,1.0,2.0,,,0
13.0,1.0,1.0,1.0,,,0
25.0,6.0,6.0,5.0,,,0
8.0,3.0,3.0,2.0,,,0
8.0,3.0,3.0,2.0,,,0
30.0,8.0,1.0,8.0,,,0
24.0,6.0,1.0,6.0,,,0
36.0,10.0,1.0,10.0,,,0
10.0,1.0,1.0,1.0,,,0
12.0,2.0,1.0,2.0,,,0
108.0,20.0,5.0,18.0,,,0
17.0,2.0,1.0,2.0,,,0
17.0,2.0,1.0,2.0,,,0
30.0,8.0,1.0,8.0,,,0
24.0,2.0,1.0,2.0,,,0
13.0,3.0,1.0,3.0,,,0
11.0,1.0,1.0,1.0,,,0
29.0,5.0,1.0,5.0,,,0
9.0,1.0,1.0,1.0,,,0
16.0,2.0,1.0,1.0,,,0
31.0,2.0,1.0,1.0,,,0
35.0,4.0,1.0,4.0,,,0
32.0,2.0,1.0,2.0,,,0
29.0,8.0,4.0,5.0,,,0
17.0,3.0,1.0,2.0,,,0
70.0,3.0,1.0,3.0,,,0
9.0,1.0,1.0,1.0,,,0
31.0,4.0,1.0,4.0,,,0
10.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
19.0,3.0,1.0,1.0,,,0
40.0,9.0,1.0,5.0,,,0
47.0,8.0,5.0,6.0,,,0
57.0,12.0,1.0,11.0,,,0
25.0,2.0,1.0,2.0,,,0
27.0,2.0,1.0,2.0,,,0
12.0,2.0,1.0,2.0,,,0
66.0,14.0,9.0,12.0,,,0
15.0,1.0,1.0,1.0,,,0
17.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
19.0,2.0,1.0,2.0,,,0
21.0,2.0,1.0,1.0,,,0
65.0,10.0,1.0,10.0,,,0
24.0,3.0,1.0,3.0,,,0
26.0,4.0,1.0,4.0,,,0
58.0,12.0,5.0,3.0,,,0
19.0,3.0,1.0,2.0,,,0
22.0,6.0,6.0,5.0,,,0
12.0,6.0,6.0,2.0,,,0
22.0,6.0,6.0,5.0,,,0
21.0,2.0,1.0,2.0,,,0
10.0,2.0,1.0,1.0,,,0
22.0,5.0,1.0,3.0,,,0
10.0,2.0,1.0,2.0,,,0
10.0,2.0,1.0,2.0,,,0
10.0,2.0,1.0,2.0,,,0
10.0,2.0,1.0,2.0,,,0
10.0,2.0,1.0,1.0,,,0
22.0,5.0,1.0,3.0,,,0
10.0,2.0,1.0,2.0,,,0
10.0,2.0,1.0,1.0,,,0
22.0,5.0,1.0,3.0,,,0
26.0,6.0,1.0,4.0,,,0
10.0,2.0,1.0,2.0,,,0
33.0,6.0,1.0,4.0,,,0
11.0,2.0,1.0,2.0,,,0
16.0,5.0,1.0,5.0,,,0
13.0,3.0,1.0,2.0,,,0
13.0,3.0,1.0,2.0,,,0
29.0,1.0,1.0,1.0,,,0
47.0,3.0,1.0,3.0,,,0
63.0,8.0,1.0,7.0,,,0
46.0,9.0,8.0,5.0,,,0
5.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
9.0,1.0,1.0,1.0,,,0
15.0,1.0,1.0,1.0,,,0
22.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
13.0,1.0,1.0,1.0,,,0
13.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
19.0,4.0,1.0,4.0,,,0
281.0,78.0,3.0,77.0,,,0
379.0,57.0,36.0,21.0,,,0
20.0,2.0,1.0,1.0,,,0
25.0,4.0,1.0,4.0,,,0
35.0,5.0,1.0,4.0,,,0
24.0,2.0,1.0,2.0,,,0
9.0,2.0,1.0,2.0,,,0
10.0,2.0,1.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
65.0,18.0,18.0,6.0,,,0
28.0,5.0,5.0,5.0,,,0
36.0,5.0,1.0,2.0,,,0
47.0,6.0,1.0,5.0,,,0
16.0,2.0,1.0,2.0,,,0
61.0,20.0,14.0,8.0,,,0
40.0,1.0,1.0,1.0,,,0
21.0,4.0,1.0,3.0,,,0
24.0,1.0,1.0,1.0,,,0
24.0,2.0,1.0,2.0,,,0
11.0,1.0,1.0,1.0,,,0
29.0,4.0,1.0,4.0,,,0
17.0,1.0,1.0,1.0,,,0
12.0,3.0,1.0,3.0,,,0
24.0,3.0,3.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
30.0,3.0,1.0,3.0,,,0
5.0,1.0,1.0,1.0,,,0
97.0,22.0,1.0,20.0,,,0
27.0,4.0,3.0,3.0,,,0
11.0,1.0,1.0,1.0,,,0
21.0,3.0,3.0,2.0,,,0
18.0,2.0,1.0,2.0,,,0
9.0,2.0,1.0,2.0,,,0
12.0,3.0,3.0,2.0,,,0
31.0,5.0,1.0,4.0,,,0
39.0,5.0,3.0,4.0,,,0
70.0,5.0,1.0,4.0,,,0
10.0,2.0,1.0,2.0,,,0
13.0,1.0,1.0,1.0,,,0
7.0,1.0,1.0,1.0,,,0
14.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
84.0,19.0,1.0,16.0,,,0
30.0,4.0,3.0,3.0,,,0
5.0,1.0,1.0,1.0,,,0
20.0,1.0,1.0,1.0,,,0
20.0,2.0,1.0,2.0,,,0
12.0,2.0,1.0,2.0,,,0
13.0,3.0,3.0,2.0,,,0
26.0,4.0,1.0,3.0,,,0
181.0,31.0,22.0,20.0,,,0
35.0,1.0,1.0,1.0,,,0
7.0,1.0,1.0,1.0,,,0
27.0,4.0,1.0,2.0,,,0
18.0,2.0,1.0,2.0,,,0
17.0,2.0,1.0,2.0,,,0
7.0,2.0,1.0,2.0,,,0
50.0,6.0,1.0,2.0,,,0
47.0,6.0,1.0,2.0,,,0
23.0,2.0,1.0,2.0,,,0
28.0,3.0,1.0,2.0,,,0
224.0,33.0,29.0,29.0,,,0
64.0,10.0,1.0,5.0,,,0
20.0,3.0,1.0,3.0,,,0
4.0,1.0,1.0,1.0,,,0
17.0,2.0,1.0,2.0,,,0
8.0,2.0,1.0,2.0,,,0
20.0,2.0,1.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
11.0,2.0,1.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
31.0,6.0,1.0,5.0,,,0
22.0,3.0,1.0,3.0,,,0
19.0,2.0,1.0,2.0,,,0
16.0,2.0,1.0,2.0,,,0
22.0,2.0,1.0,2.0,,,0
105.0,10.0,4.0,7.0,,,0
28.0,4.0,1.0,4.0,,,0
41.0,5.0,5.0,5.0,,,0
26.0,5.0,5.0,3.0,,,0
35.0,3.0,3.0,3.0,,,0
29.0,6.0,1.0,5.0,,,0
41.0,8.0,1.0,7.0,,,0
17.0,3.0,1.0,1.0,,,0
8.0,2.0,1.0,2.0,,,0
6.0,2.0,1.0,2.0,,,0
38.0,8.0,1.0,7.0,,,0
51.0,8.0,1.0,6.0,,,0
6.0,1.0,1.0,1.0,,,0
73.0,3.0,1.0,2.0,,,0
2.0,1.0,1.0,1.0,,,0
15.0,2.0,1.0,2.0,,,0
16.0,2.0,1.0,2.0,,,0
53.0,13.0,1.0,9.0,,,0
62.0,4.0,1.0,3.0,,,0
119.0,8.0,3.0,6.0,,,0
4.0,1.0,1.0,1.0,,,0
28.0,5.0,1.0,2.0,,,0
60.0,8.0,5.0,3.0,,,0
31.0,5.0,3.0,4.0,,,0
47.0,9.0,4.0,3.0,,,0
39.0,3.0,1.0,3.0,,,0
36.0,6.0,1.0,4.0,,,0
16.0,4.0,3.0,4.0,,,0
44.0,11.0,8.0,9.0,,,0
38.0,1.0,1.0,1.0,,,0
7.0,2.0,1.0,2.0,,,0
6.0,2.0,1.0,2.0,,,0
27.0,6.0,1.0,6.0,,,0
93.0,6.0,5.0,4.0,,,0
82.0,7.0,4.0,3.0,,,0
3.0,1.0,1.0,1.0,,,0
22.0,3.0,1.0,3.0,,,0
67.0,18.0,14.0,9.0,,,0
15.0,2.0,1.0,2.0,,,0
23.0,3.0,1.0,2.0,,,0
7.0,2.0,1.0,2.0,,,0
52.0,3.0,1.0,3.0,,,0
2.0,1.0,1.0,1.0,,,0
62.0,10.0,8.0,10.0,,,0
145.0,21.0,1.0,20.0,,,0
37.0,8.0,4.0,4.0,,,0
71.0,10.0,1.0,7.0,,,0
3.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
47.0,4.0,3.0,2.0,,,0
34.0,4.0,3.0,2.0,,,0
7.0,1.0,1.0,1.0,,,0
9.0,1.0,1.0,1.0,,,0
85.0,11.0,9.0,7.0,,,0
6.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
21.0,5.0,5.0,2.0,,,0
48.0,3.0,3.0,2.0,,,0
9.0,2.0,1.0,1.0,,,0
65.0,8.0,6.0,7.0,,,0
14.0,2.0,1.0,2.0,,,0
226.0,29.0,1.0,20.0,,,0
57.0,4.0,1.0,4.0,,,0
61.0,4.0,1.0,4.0,,,0
87.0,7.0,5.0,6.0,,,0
30.0,6.0,1.0,3.0,,,0
14.0,3.0,1.0,3.0,,,0
33.0,9.0,5.0,4.0,,,0
12.0,2.0,1.0,2.0,,,0
7.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
12.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
69.0,6.0,5.0,6.0,,,0
28.0,2.0,1.0,2.0,,,0
19.0,3.0,1.0,3.0,,,0
7.0,1.0,1.0,1.0,,,0
144.0,13.0,4.0,11.0,,,0
9.0,2.0,1.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
7.0,1.0,1.0,1.0,,,0
7.0,1.0,1.0,1.0,,,0
27.0,2.0,1.0,2.0,,,0
145.0,11.0,1.0,11.0,,,0
4.0,1.0,1.0,1.0,,,0
34.0,6.0,3.0,5.0,,,0
8.0,1.0,1.0,1.0,,,0
19.0,3.0,1.0,3.0,,,0
18.0,3.0,1.0,3.0,,,0
8.0,1.0,1.0,1.0,,,0
18.0,3.0,1.0,3.0,,,0
18.0,3.0,1.0,3.0,,,0
34.0,6.0,3.0,5.0,,,0
8.0,1.0,1.0,1.0,,,0
18.0,3.0,1.0,3.0,,,0
14.0,2.0,1.0,2.0,,,0
19.0,3.0,1.0,3.0,,,0
23.0,4.0,1.0,4.0,,,0
8.0,1.0,1.0,1.0,,,0
47.0,6.0,1.0,6.0,,,0
11.0,3.0,1.0,2.0,,,0
7.0,1.0,1.0,1.0,,,0
23.0,2.0,1.0,2.0,,,0
40.0,4.0,1.0,4.0,,,0
24.0,4.0,3.0,3.0,,,0
4.0,1.0,1.0,1.0,,,0
52.0,5.0,1.0,3.0,,,0
36.0,4.0,1.0,3.0,,,0
43.0,9.0,9.0,2.0,,,0
5.0,1.0,1.0,1.0,,,0
30.0,11.0,6.0,6.0,,,0
18.0,5.0,4.0,4.0,,,0
16.0,4.0,1.0,4.0,,,0
11.0,2.0,1.0,2.0,,,0
18.0,6.0,6.0,5.0,,,0
26.0,6.0,3.0,5.0,,,0
18.0,6.0,5.0,3.0,,,0
28.0,7.0,1.0,6.0,,,0
15.0,6.0,5.0,3.0,,,0
15.0,3.0,1.0,2.0,,,0
26.0,6.0,6.0,1.0,,,0
23.0,10.0,7.0,6.0,,,0
40.0,11.0,1.0,7.0,,,0
15.0,6.0,5.0,3.0,,,0
30.0,11.0,6.0,6.0,,,0
14.0,3.0,1.0,2.0,,,0
18.0,4.0,1.0,2.0,,,0
65.0,17.0,12.0,8.0,,,0
35.0,10.0,5.0,7.0,,,0
86.0,8.0,1.0,5.0,,,0
108.0,9.0,1.0,4.0,,,0
42.0,4.0,1.0,3.0,,,0
60.0,7.0,1.0,4.0,,,0
27.0,6.0,1.0,3.0,,,0
15.0,5.0,4.0,2.0,,,0
12.0,1.0,1.0,1.0,,,0
283.0,37.0,11.0,11.0,,,0
15.0,2.0,1.0,2.0,,,0
8.0,1.0,1.0,1.0,,,0
259.0,31.0,11.0,11.0,,,0
292.0,37.0,11.0,11.0,,,0
65.0,9.0,4.0,5.0,,,0
67.0,9.0,4.0,5.0,,,0
284.0,37.0,11.0,12.0,,,0
4.0,1.0,1.0,1.0,,,0
22.0,5.0,1.0,3.0,,,0
4.0,1.0,1.0,1.0,,,0
67.0,9.0,4.0,5.0,,,0
75.0,9.0,4.0,5.0,,,0
165.0,31.0,6.0,26.0,,,0
7.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
7.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
14.0,3.0,1.0,3.0,,,0
25.0,3.0,1.0,1.0,,,0
6.0,2.0,1.0,2.0,,,0
16.0,2.0,1.0,2.0,,,0
24.0,4.0,1.0,4.0,,,0
10.0,4.0,4.0,4.0,,,0
6.0,1.0,1.0,1.0,,,0
26.0,6.0,5.0,3.0,,,0
10.0,1.0,1.0,1.0,,,0
22.0,5.0,4.0,3.0,,,0
26.0,6.0,5.0,3.0,,,0
11.0,2.0,1.0,1.0,,,0
33.0,6.0,3.0,5.0,,,0
30.0,2.0,1.0,1.0,,,0
88.0,34.0,33.0,24.0,,,0
159.0,39.0,32.0,23.0,,,0
173.0,37.0,22.0,30.0,,,0
64.0,12.0,5.0,5.0,,,0
21.0,3.0,1.0,3.0,,,0
23.0,3.0,1.0,3.0,,,0
11.0,3.0,3.0,1.0,,,0
11.0,3.0,3.0,1.0,,,0
11.0,3.0,3.0,1.0,,,0
54.0,10.0,7.0,9.0,,,0
11.0,3.0,3.0,1.0,,,0
7.0,2.0,1.0,2.0,,,0
11.0,3.0,3.0,1.0,,,0
11.0,3.0,3.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
25.0,5.0,4.0,4.0,,,0
27.0,5.0,4.0,4.0,,,0
486.0,23.0,1.0,21.0,,,0
15.0,3.0,1.0,2.0,,,0
362.0,44.0,13.0,36.0,,,0
28.0,3.0,1.0,3.0,,,0
138.0,66.0,63.0,59.0,,,0
22.0,3.0,1.0,3.0,,,0
21.0,3.0,1.0,3.0,,,0
36.0,4.0,1.0,4.0,,,0
28.0,3.0,1.0,3.0,,,0
113.0,40.0,33.0,36.0,,,0
13.0,2.0,1.0,2.0,,,0
27.0,4.0,3.0,3.0,,,0
32.0,4.0,1.0,4.0,,,0
39.0,4.0,1.0,4.0,,,0
32.0,4.0,1.0,4.0,,,0
32.0,4.0,1.0,4.0,,,0
27.0,4.0,3.0,3.0,,,0
5.0,1.0,1.0,1.0,,,0
36.0,5.0,5.0,5.0,,,0
60.0,6.0,4.0,5.0,,,0
19.0,2.0,1.0,2.0,,,0
147.0,65.0,63.0,64.0,,,0
42.0,4.0,1.0,4.0,,,0
78.0,5.0,1.0,4.0,,,0
27.0,3.0,1.0,3.0,,,0
24.0,3.0,1.0,3.0,,,0
44.0,5.0,1.0,3.0,,,0
89.0,24.0,23.0,9.0,,,0
107.0,45.0,44.0,22.0,,,0
32.0,4.0,1.0,4.0,,,0
37.0,5.0,5.0,5.0,,,0
74.0,15.0,11.0,10.0,,,0
31.0,3.0,1.0,1.0,,,0
22.0,8.0,8.0,3.0,,,0
47.0,7.0,6.0,3.0,,,0
30.0,5.0,1.0,5.0,,,0
22.0,2.0,1.0,1.0,,,0
55.0,30.0,29.0,12.0,,,0
34.0,6.0,5.0,2.0,,,0
35.0,4.0,4.0,3.0,,,0
37.0,10.0,9.0,3.0,,,0
28.0,3.0,1.0,3.0,,,0
64.0,9.0,5.0,8.0,,,0
32.0,3.0,1.0,2.0,,,0
33.0,6.0,6.0,3.0,,,0
47.0,7.0,6.0,3.0,,,0
35.0,5.0,1.0,4.0,,,0
110.0,32.0,32.0,24.0,,,0
106.0,37.0,37.0,25.0,,,0
68.0,13.0,12.0,9.0,,,0
33.0,5.0,1.0,5.0,,,0
28.0,2.0,1.0,2.0,,,0
32.0,2.0,1.0,2.0,,,0
27.0,2.0,1.0,2.0,,,0
24.0,2.0,1.0,2.0,,,0
78.0,45.0,45.0,24.0,,,0
35.0,4.0,1.0,2.0,,,0
35.0,4.0,1.0,2.0,,,0
48.0,18.0,17.0,7.0,,,0
40.0,5.0,1.0,5.0,,,0
34.0,3.0,1.0,3.0,,,0
45.0,4.0,1.0,4.0,,,0
50.0,15.0,15.0,14.0,,,0
45.0,4.0,1.0,4.0,,,0
39.0,5.0,4.0,3.0,,,0
8.0,1.0,1.0,1.0,,,0
9.0,1.0,1.0,1.0,,,0
7.0,2.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
108.0,10.0,1.0,9.0,,,0
51.0,4.0,1.0,4.0,,,0
4.0,1.0,1.0,1.0,,,0
78.0,7.0,5.0,6.0,,,0
91.0,10.0,8.0,8.0,,,0
48.0,4.0,4.0,3.0,,,0
118.0,21.0,19.0,19.0,,,0
112.0,13.0,1.0,13.0,,,0
13.0,2.0,1.0,2.0,,,0
48.0,5.0,1.0,5.0,,,0
32.0,4.0,1.0,4.0,,,0
41.0,3.0,1.0,3.0,,,0
5.0,1.0,1.0,1.0,,,0
34.0,3.0,1.0,3.0,,,0
20.0,3.0,1.0,3.0,,,0
54.0,7.0,1.0,5.0,,,0
12.0,2.0,1.0,2.0,,,0
12.0,2.0,1.0,2.0,,,0
19.0,2.0,1.0,2.0,,,0
20.0,2.0,1.0,2.0,,,0
7.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
22.0,3.0,1.0,3.0,,,0
7.0,1.0,1.0,1.0,,,0
302.0,55.0,29.0,40.0,,,0
71.0,6.0,5.0,5.0,,,0
23.0,3.0,1.0,3.0,,,0
78.0,14.0,14.0,10.0,,,0
23.0,2.0,1.0,2.0,,,0
11.0,2.0,1.0,2.0,,,0
36.0,5.0,4.0,5.0,,,0
48.0,12.0,12.0,12.0,,,0
12.0,1.0,1.0,1.0,,,0
128.0,33.0,33.0,21.0,,,0
9.0,1.0,1.0,1.0,,,0
9.0,1.0,1.0,1.0,,,0
7.0,1.0,1.0,1.0,,,0
7.0,1.0,1.0,1.0,,,0
9.0,1.0,1.0,1.0,,,0
7.0,1.0,1.0,1.0,,,0
40.0,7.0,6.0,6.0,,,0
17.0,2.0,1.0,1.0,,,0
27.0,1.0,1.0,1.0,,,0
34.0,1.0,1.0,1.0,,,0
11.0,2.0,1.0,2.0,,,0
10.0,2.0,1.0,2.0,,,0
9.0,1.0,1.0,1.0,,,0
109.0,9.0,1.0,7.0,,,0
83.0,8.0,1.0,7.0,,,0
47.0,11.0,11.0,11.0,,,0
28.0,4.0,1.0,4.0,,,0
33.0,3.0,1.0,3.0,,,0
102.0,35.0,30.0,25.0,,,0
8.0,1.0,1.0,1.0,,,0
30.0,13.0,12.0,11.0,,,0
5.0,1.0,1.0,1.0,,,0
33.0,6.0,6.0,6.0,,,0
22.0,3.0,1.0,3.0,,,0
19.0,2.0,1.0,2.0,,,0
79.0,35.0,34.0,33.0,,,0
41.0,4.0,1.0,4.0,,,0
112.0,44.0,43.0,43.0,,,0
57.0,6.0,4.0,3.0,,,0
27.0,3.0,1.0,3.0,,,0
37.0,4.0,1.0,4.0,,,0
36.0,4.0,1.0,4.0,,,0
6.0,1.0,1.0,1.0,,,0
7.0,2.0,1.0,2.0,,,0
7.0,2.0,1.0,2.0,,,0
11.0,2.0,1.0,2.0,,,0
91.0,20.0,12.0,19.0,,,0
51.0,13.0,9.0,13.0,,,0
7.0,2.0,1.0,2.0,,,0
25.0,6.0,6.0,6.0,,,0
5.0,1.0,1.0,1.0,,,0
23.0,11.0,11.0,11.0,,,0
8.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
39.0,5.0,1.0,5.0,,,0
8.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
12.0,2.0,1.0,2.0,,,0
19.0,3.0,1.0,2.0,,,0
83.0,14.0,11.0,12.0,,,0
77.0,8.0,4.0,7.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
31.0,6.0,4.0,5.0,,,0
211.0,30.0,28.0,22.0,,,0
5.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
27.0,3.0,1.0,3.0,,,0
122.0,11.0,6.0,5.0,,,0
7.0,2.0,1.0,2.0,,,0
7.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
8.0,2.0,1.0,2.0,,,0
5.0,1.0,1.0,1.0,,,0
7.0,1.0,1.0,1.0,,,0
