Halstead_b,Halstead_d,Halstead_e,Halstead_i,Halstead_l,Halstead_lOBlank,Halstead_lOCode,Halstead_lOComment,Halstead_n,Halstead_t,Halstead_v,Language,McCabe_ev(g),McCabe_iv(g),McCabe_loc,McCabe_v(g),SOFTWARE,branchCount,defects,locCodeAndComment,total_Op,total_Opnd,uniq_Op,uniq_Opnd
0.01,2.0,57.06,14.26,0.5,0,6,0,9.0,3.17,28.53,1,1.0,1.0,9.0,1.0,2,1.0,0,0,4.0,5.0,4.0,5.0
0.28,23.71,20096.87,35.74,0.04,1,30,0,168.0,1116.49,847.46,0,1.0,9.0,33.0,10.0,1,19.0,0,0,85.0,83.0,12.0,21.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,10.0,5.0,35.0,13.0,1,25.0,0,0,0.0,0.0,0.0,0.0
0.12,24.29,8437.69,14.31,0.04,3,27,2,85.0,468.76,347.43,0,1.0,4.0,35.0,5.0,1,9.0,0,0,51.0,34.0,10.0,7.0
0.02,4.08,287.09,17.22,0.24,0,7,0,19.0,15.95,70.31,0,1.0,2.0,9.0,2.0,1,3.0,0,0,12.0,7.0,7.0,6.0
1.48,27.12,120498.47,163.88,0.04,19,104,10,639.0,6694.36,4443.73,0,1.0,15.0,133.0,17.0,1,33.0,0,0,373.0,266.0,21.0,103.0
0.02,4.38,211.89,11.07,0.23,0,0,0,14.0,11.77,48.43,0,1.0,1.0,3.0,1.0,0,1.0,0,0,9.0,5.0,7.0,4.0
0.13,12.83,4876.4,29.61,0.08,3,15,0,84.0,270.91,379.98,0,10.0,10.0,20.0,10.0,1,19.0,0,0,56.0,28.0,11.0,12.0
1.18,23.87,84587.05,148.42,0.04,0,54,2,507.0,4699.28,3543.26,0,1.0,1.0,54.0,5.0,3,9.0,0,19,266.0,241.0,21.0,106.0
0.0,1.5,12.0,5.33,0.67,0,0,0,4.0,0.67,8.0,1,1.0,1.0,1.0,1.0,2,1.0,0,0,3.0,1.0,3.0,1.0
0.04,8.64,1045.16,13.99,0.12,1,13,0,29.0,58.06,120.93,0,1.0,1.0,16.0,2.0,1,3.0,0,0,18.0,11.0,11.0,7.0
0.01,2.0,39.3,9.83,0.5,0,2,0,7.0,2.18,19.65,0,1.0,1.0,4.0,1.0,1,1.0,0,0,4.0,3.0,4.0,3.0
0.02,3.21,218.94,21.19,0.31,1,4,0,19.0,12.16,68.11,0,1.0,1.0,9.0,1.0,1,1.0,0,0,10.0,9.0,5.0,7.0
0.03,5.25,466.26,16.92,0.19,1,7,0,24.0,25.9,88.81,0,1.0,2.0,11.0,2.0,1,3.0,0,1,15.0,9.0,7.0,6.0
0.3,17.16,15395.56,52.31,0.06,9,43,0,159.0,855.31,897.37,0,1.0,6.0,60.0,6.0,1,10.0,0,6,98.0,61.0,18.0,32.0
0.13,12.35,4694.12,30.76,0.08,4,21,0,76.0,260.77,380.0,0,4.0,5.0,27.0,6.0,1,11.0,0,0,48.0,28.0,15.0,17.0
0.05,11.0,1728.91,14.29,0.09,1,11,0,37.0,96.05,157.17,0,1.0,3.0,14.0,3.0,1,5.0,0,0,21.0,16.0,11.0,8.0
0.03,8.0,822.39,12.85,0.13,3,2,1,27.0,45.69,102.8,0,1.0,1.0,7.0,1.0,0,1.0,0,0,15.0,12.0,8.0,6.0
0.0,0.0,0.0,0.0,0.0,0,1,3,1.0,0.0,0.0,0,1.0,1.0,6.0,1.0,1,1.0,0,0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,2.0,12.0,2.0,1,3.0,0,0,0.0,0.0,0.0,0.0
0.08,6.18,1409.68,36.95,0.16,0,15,15,48.0,78.32,228.23,0,1.0,3.0,15.0,3.0,3,5.0,0,7,27.0,21.0,10.0,17.0
0.0,1.5,12.0,5.33,0.67,0,2,0,4.0,0.67,8.0,0,1.0,1.0,4.0,1.0,1,1.0,0,0,3.0,1.0,3.0,1.0
0.14,8.39,3406.91,48.44,0.12,5,14,0,82.0,189.27,406.24,0,1.0,3.0,21.0,3.0,1,5.0,0,0,41.0,41.0,9.0,22.0
0.0,1.5,12.0,5.33,0.67,0,2,0,4.0,0.67,8.0,0,1.0,1.0,4.0,1.0,1,1.0,0,0,3.0,1.0,3.0,1.0
0.05,7.88,1223.17,19.72,0.13,2,6,1,38.0,67.95,155.32,0,1.0,1.0,11.0,1.0,1,1.0,0,0,24.0,14.0,9.0,8.0
0.25,16.2,12070.13,45.99,0.06,9,21,0,140.0,670.56,745.07,0,3.0,7.0,32.0,7.0,1,13.0,0,0,86.0,54.0,15.0,25.0
0.19,19.55,11202.93,29.31,0.05,7,30,5,110.0,622.38,573.04,0,4.0,3.0,45.0,5.0,1,9.0,0,0,64.0,46.0,17.0,20.0
0.28,14.68,12512.17,58.05,0.07,5,0,6,151.0,695.12,852.22,0,1.0,2.0,30.0,2.0,0,3.0,0,0,94.0,57.0,17.0,33.0
0.1,7.7,2300.62,38.8,0.13,0,12,0,67.0,127.81,298.78,0,1.0,1.0,12.0,1.0,3,1.0,0,0,34.0,33.0,7.0,15.0
0.88,31.97,84740.85,82.9,0.03,5,72,0,431.0,4707.83,2650.54,0,34.0,33.0,79.0,35.0,1,69.0,0,0,256.0,175.0,19.0,52.0
0.1,7.26,2123.0,40.24,0.14,1,14,0,59.0,117.94,292.3,0,1.0,2.0,18.0,2.0,1,3.0,0,0,36.0,23.0,12.0,19.0
0.13,17.68,6956.46,22.26,0.06,4,26,0,81.0,386.47,393.5,0,1.0,2.0,32.0,6.0,1,11.0,0,0,48.0,33.0,15.0,14.0
0.12,23.86,8637.06,15.17,0.04,0,11,0,77.0,479.84,361.93,0,3.0,4.0,11.0,5.0,3,9.0,0,3,42.0,35.0,15.0,11.0
0.0,1.5,12.0,5.33,0.67,0,0,0,4.0,0.67,8.0,1,1.0,1.0,4.0,1.0,2,1.0,0,0,3.0,1.0,3.0,1.0
0.05,13.5,2004.57,11.0,0.07,1,17,4,39.0,111.37,148.49,0,5.0,5.0,24.0,8.0,1,15.0,0,0,24.0,15.0,9.0,5.0
0.02,2.29,134.42,25.73,0.44,0,5,0,17.0,7.47,58.81,0,1.0,1.0,7.0,1.0,1,1.0,0,0,9.0,8.0,4.0,7.0
0.04,11.0,1213.98,10.03,0.09,4,11,0,27.0,67.44,110.36,0,3.0,2.0,17.0,4.0,1,7.0,0,0,15.0,12.0,11.0,6.0
0.03,15.0,1165.64,5.18,0.07,0,6,1,21.0,64.76,77.71,0,1.0,1.0,6.0,2.0,3,3.0,0,0,12.0,9.0,10.0,3.0
0.02,3.0,205.6,22.84,0.33,1,4,1,18.0,11.42,68.53,0,1.0,2.0,8.0,2.0,1,3.0,0,0,10.0,8.0,6.0,8.0
0.04,3.5,386.27,31.53,0.29,0,11,0,27.0,21.46,110.36,0,1.0,2.0,13.0,2.0,1,3.0,0,0,17.0,10.0,7.0,10.0
0.01,2.0,31.02,7.75,0.5,0,2,0,6.0,1.72,15.51,1,1.0,1.0,4.0,1.0,2,1.0,0,0,4.0,2.0,4.0,2.0
0.03,3.0,233.13,25.9,0.33,1,6,0,21.0,12.95,77.71,0,1.0,1.0,9.0,1.0,1,1.0,0,0,14.0,7.0,6.0,7.0
0.04,5.79,717.43,21.43,0.17,0,4,0,31.0,39.86,124.0,0,1.0,1.0,4.0,1.0,3,1.0,0,0,22.0,9.0,9.0,7.0
0.08,17.25,4174.97,14.03,0.06,10,19,2,56.0,231.94,242.03,0,5.0,1.0,34.0,5.0,1,9.0,0,0,33.0,23.0,12.0,8.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,5.0,2.0,43.0,6.0,1,11.0,0,0,0.0,0.0,0.0,0.0
0.1,20.22,6132.21,15.0,0.05,2,28,0,68.0,340.68,303.24,0,5.0,1.0,32.0,7.0,1,13.0,0,0,40.0,28.0,13.0,9.0
0.34,21.56,21902.46,47.13,0.05,0,26,0,185.0,1216.8,1015.99,0,1.0,1.0,26.0,4.0,3,7.0,0,1,126.0,59.0,19.0,26.0
0.01,3.5,145.3,11.86,0.29,0,3,0,12.0,8.07,41.51,0,1.0,1.0,6.0,1.0,1,1.0,0,0,8.0,4.0,7.0,4.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,2.0,18.0,5.0,1,9.0,0,0,0.0,0.0,0.0,0.0
0.15,21.21,9228.21,20.51,0.05,5,17,4,87.0,512.67,435.0,0,1.0,2.0,29.0,2.0,1,3.0,0,0,54.0,33.0,18.0,14.0
0.7,39.17,82648.01,53.86,0.03,3,80,23,325.0,4591.56,2109.85,0,15.0,7.0,83.0,20.0,3,39.0,0,32,183.0,142.0,32.0,58.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,5.0,1.0,16.0,5.0,1,9.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,1.0,10.0,1.0,1,1.0,0,0,0.0,0.0,0.0,0.0
0.01,2.0,31.02,7.75,0.5,0,2,1,6.0,1.72,15.51,0,1.0,1.0,6.0,1.0,1,1.0,0,0,4.0,2.0,4.0,2.0
0.09,11.5,3025.72,22.88,0.09,3,20,0,59.0,168.1,263.11,0,1.0,2.0,25.0,3.0,1,5.0,0,0,36.0,23.0,11.0,11.0
0.16,19.76,9371.89,23.99,0.05,3,17,0,94.0,520.65,474.17,0,3.0,4.0,22.0,6.0,1,11.0,0,0,52.0,42.0,16.0,17.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,7.0,4.0,52.0,8.0,1,15.0,0,0,0.0,0.0,0.0,0.0
0.33,44.0,43374.74,22.4,0.02,4,17,0,184.0,2409.71,985.79,0,12.0,6.0,23.0,16.0,1,31.0,0,0,108.0,76.0,22.0,19.0
0.06,14.14,2712.83,13.56,0.07,3,8,2,46.0,150.71,191.82,0,1.0,1.0,15.0,3.0,1,5.0,0,0,28.0,18.0,11.0,7.0
0.03,6.19,556.41,14.53,0.16,1,4,0,22.0,30.91,89.92,0,1.0,2.0,7.0,2.0,1,3.0,0,0,11.0,11.0,9.0,8.0
0.31,16.47,15152.09,55.85,0.06,0,34,0,163.0,841.78,919.95,0,1.0,10.0,36.0,10.0,1,11.0,0,0,93.0,70.0,16.0,34.0
0.08,10.08,2280.63,22.43,0.1,0,14,1,50.0,126.7,226.18,0,1.0,1.0,14.0,2.0,3,3.0,0,7,28.0,22.0,11.0,12.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,46.0,244.0,46.0,1,49.0,0,0,0.0,0.0,0.0,0.0
0.18,21.86,11802.86,24.71,0.05,7,4,5,108.0,655.71,540.0,0,3.0,3.0,27.0,5.0,0,9.0,0,0,74.0,34.0,18.0,14.0
0.02,4.5,258.12,12.75,0.22,0,2,0,16.0,14.34,57.36,0,1.0,1.0,4.0,1.0,1,1.0,0,0,13.0,3.0,9.0,3.0
0.02,4.9,298.63,12.44,0.2,1,3,1,17.0,16.59,60.94,0,1.0,1.0,7.0,3.0,1,5.0,0,0,10.0,7.0,7.0,5.0
0.02,5.25,272.43,9.88,0.19,0,0,0,15.0,15.14,51.89,0,1.0,1.0,2.0,1.0,1,1.0,0,0,9.0,6.0,7.0,4.0
0.27,20.33,16303.48,39.43,0.05,4,28,15,146.0,905.75,801.81,0,1.0,1.0,32.0,5.0,3,9.0,0,18,85.0,61.0,18.0,27.0
0.03,5.14,502.31,18.99,0.19,1,6,0,25.0,27.91,97.67,0,1.0,1.0,9.0,1.0,1,1.0,0,0,16.0,9.0,8.0,7.0
0.2,17.5,10683.67,34.89,0.06,4,24,17,120.0,593.54,610.5,0,16.0,15.0,48.0,16.0,1,31.0,0,1,70.0,50.0,14.0,20.0
0.02,3.75,199.32,14.17,0.27,0,4,1,16.0,11.07,53.15,1,1.0,1.0,7.0,1.0,2,1.0,0,0,11.0,5.0,6.0,4.0
0.1,22.75,7000.19,13.53,0.04,2,12,0,69.0,388.9,307.7,0,8.0,1.0,16.0,8.0,1,15.0,0,0,43.0,26.0,14.0,8.0
0.03,6.67,609.18,13.71,0.15,1,7,0,24.0,33.84,91.38,0,1.0,2.0,10.0,2.0,1,3.0,0,0,14.0,10.0,8.0,6.0
0.02,4.8,301.96,13.11,0.21,0,5,0,17.0,16.78,62.91,0,3.0,1.0,5.0,3.0,3,5.0,0,0,11.0,6.0,8.0,5.0
0.11,16.14,5146.25,19.72,0.06,1,13,0,67.0,285.9,318.58,0,5.0,5.0,16.0,5.0,1,9.0,0,0,37.0,30.0,14.0,13.0
0.16,21.53,10120.67,21.83,0.05,0,14,0,94.0,562.26,470.0,0,1.0,1.0,14.0,4.0,3,7.0,0,2,56.0,38.0,17.0,15.0
0.16,22.2,10750.61,21.81,0.05,5,18,4,96.0,597.26,484.26,0,1.0,2.0,30.0,2.0,1,3.0,0,0,59.0,37.0,18.0,15.0
0.0,1.5,17.41,7.74,0.67,0,2,0,5.0,0.97,11.61,0,1.0,1.0,4.0,1.0,1,1.0,0,0,3.0,2.0,3.0,2.0
0.08,11.25,2819.56,22.28,0.09,5,20,0,59.0,156.64,250.63,0,1.0,3.0,29.0,3.0,1,5.0,0,0,34.0,25.0,9.0,10.0
0.67,25.37,51041.71,79.3,0.04,14,73,12,324.0,2835.65,2011.86,0,22.0,19.0,105.0,31.0,1,61.0,0,6,187.0,137.0,20.0,54.0
0.03,5.0,513.99,20.56,0.2,1,7,0,27.0,28.56,102.8,1,1.0,1.0,11.0,1.0,2,1.0,0,0,17.0,10.0,7.0,7.0
0.03,3.0,252.0,28.0,0.33,1,8,0,21.0,14.0,84.0,1,1.0,1.0,14.0,1.0,2,1.0,0,0,11.0,10.0,6.0,10.0
0.24,16.3,11760.93,44.29,0.06,3,35,0,133.0,653.38,721.69,0,1.0,4.0,41.0,4.0,1,7.0,0,0,78.0,55.0,16.0,27.0
0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1,1.0,0,0,1.0,0.0,1.0,0.0
0.02,4.0,251.63,15.73,0.25,0,10,0,17.0,13.98,62.91,0,1.0,1.0,12.0,2.0,1,3.0,0,0,12.0,5.0,8.0,5.0
0.08,7.92,1871.1,29.85,0.13,0,14,0,53.0,103.95,236.35,1,1.0,2.0,17.0,2.0,2,3.0,0,0,34.0,19.0,10.0,12.0
1.2,98.57,354399.14,36.47,0.01,7,86,1,597.0,19688.84,3595.35,0,4.0,15.0,97.0,32.0,1,61.0,0,1,367.0,230.0,30.0,35.0
0.48,11.89,17279.45,122.13,0.08,1,76,0,263.0,959.97,1452.7,0,1.0,10.0,80.0,11.0,1,21.0,0,0,150.0,113.0,8.0,38.0
0.06,6.29,1196.79,30.29,0.16,3,10,1,41.0,66.49,190.4,0,1.0,2.0,17.0,2.0,1,3.0,0,0,25.0,16.0,11.0,14.0
0.01,2.5,67.5,10.8,0.4,2,0,1,9.0,3.75,27.0,0,1.0,1.0,8.0,1.0,0,1.0,0,0,6.0,3.0,5.0,3.0
0.02,3.5,207.22,16.92,0.29,0,0,0,16.0,11.51,59.21,1,1.0,1.0,2.0,1.0,2,1.0,0,0,10.0,6.0,7.0,6.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,14.0,9.0,167.0,30.0,1,59.0,0,0,0.0,0.0,0.0,0.0
1.28,21.38,81861.96,179.17,0.05,1,90,1,548.0,4547.89,3829.8,0,17.0,30.0,91.0,34.0,3,67.0,0,5,305.0,243.0,19.0,108.0
0.22,18.0,11974.34,36.96,0.06,2,36,4,125.0,665.24,665.24,1,5.0,4.0,48.0,5.0,2,9.0,0,4,81.0,44.0,18.0,22.0
0.36,15.76,16898.58,68.06,0.06,3,74,0,191.0,938.81,1072.41,1,1.0,9.0,82.0,9.0,2,16.0,0,0,126.0,65.0,16.0,33.0
0.59,29.62,52130.58,59.44,0.03,12,64,8,298.0,2896.14,1760.25,0,14.0,14.0,88.0,15.0,1,29.0,0,2,188.0,110.0,21.0,39.0
0.4,17.64,21110.89,67.88,0.06,11,45,10,210.0,1172.83,1197.09,0,4.0,7.0,69.0,10.0,1,19.0,0,0,123.0,87.0,15.0,37.0
0.07,8.71,1890.85,24.93,0.11,1,8,0,48.0,105.05,217.13,0,1.0,1.0,11.0,1.0,1,1.0,0,0,29.0,19.0,11.0,12.0
0.08,7.46,1698.49,30.49,0.13,6,13,0,49.0,94.36,227.55,0,1.0,2.0,22.0,2.0,1,3.0,0,1,30.0,19.0,11.0,14.0
0.05,18.7,3066.8,8.77,0.05,0,11,0,41.0,170.38,164.0,0,5.0,1.0,11.0,5.0,3,9.0,0,1,24.0,17.0,11.0,5.0
0.02,6.0,408.69,11.35,0.17,4,8,0,19.0,22.7,68.11,1,1.0,2.0,14.0,2.0,2,3.0,0,0,13.0,6.0,8.0,4.0
0.34,15.83,15986.79,63.77,0.06,3,57,0,178.0,888.15,1009.69,0,5.0,5.0,64.0,12.0,1,23.0,0,0,102.0,76.0,15.0,36.0
0.09,8.64,2247.63,30.09,0.12,2,22,1,56.0,124.87,260.06,1,1.0,3.0,29.0,4.0,2,7.0,0,0,34.0,22.0,11.0,14.0
0.03,6.75,549.52,12.06,0.15,1,4,0,22.0,30.53,81.41,0,1.0,1.0,7.0,1.0,1,1.0,0,0,16.0,6.0,9.0,4.0
0.16,19.0,8841.53,24.49,0.05,1,27,0,99.0,491.2,465.34,0,1.0,5.0,30.0,7.0,1,13.0,0,0,61.0,38.0,13.0,13.0
0.66,44.33,87573.26,44.56,0.02,7,40,9,328.0,4865.18,1975.34,0,22.0,2.0,56.0,22.0,1,43.0,0,0,195.0,133.0,26.0,39.0
0.02,3.6,174.36,13.45,0.28,1,5,1,14.0,9.69,48.43,0,1.0,2.0,9.0,2.0,1,3.0,0,0,8.0,6.0,6.0,5.0
0.0,2.0,23.22,5.8,0.5,0,0,0,5.0,1.29,11.61,1,1.0,1.0,2.0,1.0,2,1.0,0,0,4.0,1.0,4.0,1.0
0.04,11.0,1375.23,11.37,0.09,1,6,0,32.0,76.4,125.02,0,1.0,3.0,9.0,3.0,1,5.0,0,0,21.0,11.0,10.0,5.0
0.12,19.62,7260.95,18.87,0.05,7,11,30,77.0,403.39,370.17,0,1.0,1.0,16.0,4.0,0,7.0,0,0,43.0,34.0,15.0,13.0
0.16,20.53,9875.3,23.42,0.05,3,31,0,99.0,548.63,480.94,0,10.0,6.0,36.0,12.0,1,23.0,0,0,55.0,44.0,14.0,15.0
6.37,46.29,884499.69,412.83,0.02,102,473,31,2392.0,49138.87,19108.93,0,1.0,6.0,609.0,6.0,1,17.0,0,1,1496.0,1378.0,19.0,264.0
0.0,1.5,17.41,7.74,0.67,0,2,0,5.0,0.97,11.61,0,1.0,1.0,4.0,1.0,1,1.0,0,0,3.0,2.0,3.0,2.0
0.01,2.0,39.3,9.83,0.5,1,2,0,7.0,2.18,19.65,0,1.0,1.0,5.0,1.0,1,1.0,0,0,4.0,3.0,4.0,3.0
0.44,42.62,56084.29,30.87,0.02,1,45,1,221.0,3115.79,1315.88,0,7.0,11.0,46.0,14.0,3,26.0,0,13,124.0,97.0,29.0,33.0
0.07,8.25,1791.33,26.32,0.12,2,10,1,48.0,99.52,217.13,0,1.0,2.0,16.0,2.0,1,3.0,0,0,30.0,18.0,11.0,12.0
0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1,1.0,1.0,3.0,1.0,2,1.0,0,0,1.0,0.0,1.0,0.0
0.19,17.67,10058.52,32.22,0.06,7,21,2,111.0,558.81,569.35,0,1.0,3.0,32.0,6.0,1,11.0,0,0,58.0,53.0,14.0,21.0
1.53,89.28,408630.26,51.27,0.01,19,153,1,760.0,22701.68,4577.0,0,1.0,22.0,176.0,25.0,1,43.0,0,0,411.0,349.0,22.0,43.0
0.84,25.66,64955.35,98.68,0.04,34,81,14,395.0,3608.63,2531.71,0,1.0,5.0,132.0,5.0,1,9.0,0,0,204.0,191.0,18.0,67.0
0.01,2.5,67.5,10.8,0.4,0,4,0,9.0,3.75,27.0,1,1.0,1.0,6.0,1.0,2,1.0,0,0,6.0,3.0,5.0,3.0
0.03,5.83,466.67,13.71,0.17,2,6,0,20.0,25.93,80.0,0,3.0,2.0,10.0,3.0,1,5.0,0,0,13.0,7.0,10.0,6.0
0.23,18.67,12641.61,36.28,0.05,7,42,7,130.0,702.31,677.23,0,1.0,6.0,60.0,6.0,1,7.0,0,1,81.0,49.0,16.0,21.0
0.01,2.0,69.74,17.43,0.5,0,5,0,11.0,3.87,34.87,0,1.0,1.0,5.0,1.0,1,1.0,0,0,6.0,5.0,4.0,5.0
0.09,6.9,1834.9,38.54,0.14,3,16,1,58.0,101.94,265.93,1,1.0,2.0,23.0,2.0,2,3.0,0,0,35.0,23.0,9.0,15.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,4.0,2.0,25.0,4.0,1,7.0,0,0,0.0,0.0,0.0,0.0
0.06,8.73,1618.61,21.25,0.11,0,6,5,41.0,89.92,185.47,0,3.0,3.0,13.0,4.0,1,7.0,0,0,25.0,16.0,12.0,11.0
0.31,15.0,13822.78,61.43,0.07,8,49,1,165.0,767.93,921.52,1,5.0,7.0,65.0,7.0,2,13.0,0,1,99.0,66.0,15.0,33.0
0.18,11.12,5850.56,47.35,0.09,14,3,12,97.0,325.03,526.35,0,1.0,4.0,20.0,4.0,0,7.0,0,0,63.0,34.0,17.0,26.0
0.38,21.71,24543.69,52.05,0.05,39,4,58,187.0,1363.54,1130.3,0,5.0,7.0,68.0,12.0,0,23.0,0,0,111.0,76.0,24.0,42.0
0.06,7.65,1267.37,21.66,0.13,3,13,0,39.0,70.41,165.67,0,1.0,2.0,18.0,2.0,1,3.0,0,0,22.0,17.0,9.0,10.0
0.51,17.4,26406.88,87.22,0.06,0,31,27,252.0,1467.05,1517.64,0,1.0,1.0,31.0,3.0,3,5.0,0,12,136.0,116.0,15.0,50.0
0.2,18.86,11162.77,31.39,0.05,4,19,2,112.0,620.15,591.97,0,1.0,5.0,30.0,5.0,1,9.0,0,3,68.0,44.0,18.0,21.0
0.08,9.0,2160.0,26.67,0.11,0,18,0,48.0,120.0,240.0,0,1.0,2.0,20.0,3.0,1,4.0,0,0,30.0,18.0,16.0,16.0
0.14,14.62,6323.27,29.56,0.07,2,27,0,89.0,351.29,432.36,0,4.0,3.0,33.0,5.0,1,9.0,0,0,53.0,36.0,13.0,16.0
1.34,38.52,155140.4,104.53,0.03,23,158,17,595.0,8618.91,4027.07,0,25.0,16.0,200.0,26.0,1,51.0,0,0,361.0,234.0,27.0,82.0
0.28,21.1,17769.19,39.9,0.05,5,58,0,147.0,987.18,842.0,0,1.0,4.0,70.0,15.0,1,24.0,0,5,96.0,51.0,24.0,29.0
0.05,6.22,890.16,22.99,0.16,0,5,1,35.0,49.45,143.06,0,1.0,1.0,6.0,1.0,1,1.0,0,0,21.0,14.0,8.0,9.0
0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,1,1.0,1.0,2.0,1.0,2,1.0,0,0,1.0,0.0,1.0,0.0
0.04,9.17,1236.46,14.71,0.11,1,9,0,33.0,68.69,134.89,1,3.0,3.0,12.0,3.0,2,5.0,0,0,23.0,10.0,11.0,6.0
0.05,9.38,1329.16,15.12,0.11,1,10,0,34.0,73.84,141.78,0,1.0,2.0,14.0,2.0,1,3.0,0,0,19.0,15.0,10.0,8.0
0.0,1.5,12.0,5.33,0.67,0,0,0,4.0,0.67,8.0,1,1.0,1.0,2.0,1.0,2,1.0,0,0,3.0,1.0,3.0,1.0
0.04,7.5,1000.78,17.79,0.13,2,14,0,32.0,55.6,133.44,0,1.0,2.0,18.0,3.0,1,5.0,0,0,17.0,15.0,9.0,9.0
0.02,4.0,286.8,17.92,0.25,1,10,0,20.0,15.93,71.7,0,1.0,1.0,13.0,2.0,1,3.0,0,0,12.0,8.0,6.0,6.0
0.09,15.68,4127.84,16.79,0.06,3,19,0,56.0,229.32,263.22,0,3.0,2.0,25.0,5.0,1,9.0,0,0,33.0,23.0,15.0,11.0
1.29,51.15,197199.3,75.36,0.02,10,151,51,579.0,10955.52,3855.1,0,11.0,10.0,214.0,24.0,1,47.0,0,2,325.0,254.0,29.0,72.0
0.27,14.9,11951.03,53.81,0.07,20,4,16,140.0,663.95,801.91,0,3.0,5.0,27.0,6.0,0,11.0,0,0,98.0,42.0,22.0,31.0
0.03,7.0,642.17,13.11,0.14,2,6,0,22.0,35.68,91.74,0,3.0,1.0,10.0,3.0,1,5.0,0,0,15.0,7.0,12.0,6.0
0.08,13.14,3080.86,17.84,0.08,10,23,0,60.0,171.16,234.41,0,1.0,1.0,35.0,1.0,1,1.0,0,0,37.0,23.0,8.0,7.0
0.29,17.03,14758.72,50.87,0.06,9,45,6,156.0,819.93,866.52,0,8.0,5.0,63.0,8.0,1,15.0,0,0,90.0,66.0,16.0,31.0
0.04,6.29,707.7,17.91,0.16,4,2,6,27.0,39.32,112.59,0,1.0,2.0,6.0,2.0,0,3.0,0,0,19.0,8.0,11.0,7.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,1.0,18.0,2.0,1,3.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,5.0,39.0,5.0,1,9.0,0,0,0.0,0.0,0.0,0.0
0.01,2.0,39.3,9.83,0.5,0,2,0,7.0,2.18,19.65,0,1.0,1.0,4.0,1.0,1,1.0,0,0,4.0,3.0,4.0,3.0
0.06,3.65,609.45,45.65,0.27,2,8,3,40.0,33.86,166.8,0,1.0,1.0,10.0,1.0,3,1.0,0,2,21.0,19.0,5.0,13.0
0.02,6.3,431.75,10.88,0.16,1,5,2,18.0,23.99,68.53,0,1.0,2.0,12.0,2.0,1,3.0,0,0,11.0,7.0,9.0,5.0
0.01,2.0,66.0,16.5,0.5,1,3,0,11.0,3.67,33.0,0,1.0,1.0,6.0,1.0,1,1.0,0,0,7.0,4.0,4.0,4.0
0.1,8.33,2523.86,36.34,0.12,1,14,0,63.0,140.21,302.86,0,1.0,2.0,17.0,4.0,1,7.0,0,0,33.0,30.0,10.0,18.0
0.38,17.19,19781.84,66.92,0.06,5,51,7,194.0,1098.99,1150.56,0,1.0,4.0,63.0,4.0,1,7.0,0,0,105.0,89.0,17.0,44.0
0.15,20.0,9099.07,22.75,0.05,0,18,0,88.0,505.5,454.95,0,6.0,2.0,18.0,6.0,3,11.0,0,1,48.0,40.0,18.0,18.0
0.0,1.5,17.41,7.74,0.67,0,2,0,5.0,0.97,11.61,1,1.0,1.0,4.0,1.0,2,1.0,0,0,3.0,2.0,3.0,2.0
0.6,39.66,71172.91,45.26,0.03,10,68,6,318.0,3954.05,1794.75,0,30.0,4.0,85.0,38.0,1,75.0,0,0,177.0,141.0,18.0,32.0
1.76,74.48,394039.12,71.03,0.01,24,168,29,751.0,21891.06,5290.34,0,32.0,27.0,224.0,40.0,1,74.0,0,0,463.0,288.0,45.0,87.0
0.05,11.43,1728.41,13.23,0.09,1,9,5,37.0,96.02,151.24,0,1.0,1.0,17.0,3.0,1,5.0,0,0,21.0,16.0,10.0,7.0
0.03,3.43,296.52,25.23,0.29,0,6,1,25.0,16.47,86.49,0,1.0,1.0,6.0,1.0,3,1.0,0,2,13.0,12.0,4.0,7.0
0.02,3.33,219.1,19.72,0.3,2,5,0,19.0,12.17,65.73,0,1.0,1.0,9.0,1.0,1,1.0,0,0,11.0,8.0,5.0,6.0
