Halstead_v,McCabe_loc,Halstead_i,Halstead_e,Halstead_t,total_Opnd,uniq_Opnd,total_Op,Halstead_d,Halstead_n,defects
3723.86,258.0,68.15,203486.65,11304.81,248.0,59.0,333.0,54.64,581.0,0
46.51,9.0,8.86,244.16,13.56,7.0,4.0,7.0,5.25,14.0,0
116.76,12.0,14.37,948.66,52.7,13.0,8.0,15.0,8.13,28.0,0
0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
133.22,16.0,11.84,1498.68,83.26,10.0,4.0,26.0,11.25,36.0,0
1840.93,79.0,46.26,73258.25,4069.9,123.0,34.0,194.0,39.79,317.0,0
634.87,39.0,44.64,9029.3,501.63,48.0,27.0,69.0,14.22,117.0,0
1026.71,65.0,39.11,26951.11,1497.28,75.0,30.0,106.0,26.25,181.0,0
922.63,46.0,31.95,26640.98,1480.05,66.0,24.0,102.0,28.88,168.0,0
1049.97,68.0,25.75,42810.26,2378.35,69.0,22.0,119.0,40.77,188.0,0
140.18,20.0,18.54,1060.12,58.9,11.0,8.0,22.0,7.56,33.0,0
0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
347.83,25.0,27.05,4472.13,248.45,30.0,14.0,44.0,12.86,74.0,0
109.62,14.0,7.83,1534.73,85.26,12.0,3.0,21.0,14.0,33.0,0
385.15,24.0,19.87,7465.9,414.77,36.0,13.0,45.0,19.38,81.0,0
169.64,13.0,18.64,1543.76,85.76,13.0,10.0,24.0,9.1,37.0,0
0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
286.73,26.0,15.58,5275.77,293.1,23.0,10.0,38.0,18.4,61.0,0
454.95,33.0,23.48,8814.72,489.71,31.0,16.0,57.0,19.38,88.0,0
0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
328.76,23.0,17.53,6164.28,342.46,25.0,12.0,42.0,18.75,67.0,0
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70.32,9.0,13.4,369.2,20.51,7.0,6.0,11.0,5.25,18.0,0
342.6,17.0,28.55,4111.21,228.4,32.0,12.0,46.0,12.0,78.0,0
134.89,13.0,8.65,2104.23,116.9,13.0,5.0,20.0,15.6,33.0,0
334.74,15.0,15.94,7029.62,390.53,27.0,9.0,47.0,21.0,74.0,0
0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
142.62,17.0,19.45,1045.91,58.11,12.0,9.0,21.0,7.33,33.0,0
921.52,53.0,29.73,28567.08,1587.06,62.0,24.0,103.0,31.0,165.0,0
144.43,14.0,26.48,787.8,43.77,15.0,11.0,19.0,5.45,34.0,0
1661.88,59.0,45.88,60192.39,3344.02,110.0,41.0,163.0,36.22,273.0,0
165.67,11.0,9.56,2871.6,159.53,16.0,6.0,23.0,17.33,39.0,0
0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
869.98,57.0,41.72,18142.68,1007.93,77.0,24.0,90.0,20.85,167.0,0
368.24,20.0,16.19,8377.48,465.42,26.0,12.0,47.0,22.75,73.0,0
337.76,36.0,11.65,9795.15,544.18,29.0,6.0,52.0,29.0,81.0,0
250.63,29.0,22.28,2819.56,156.64,25.0,10.0,34.0,11.25,59.0,0
53.77,7.0,9.6,301.14,16.73,8.0,5.0,7.0,5.6,15.0,0
238.42,15.0,20.17,2817.67,156.54,20.0,11.0,32.0,11.82,52.0,0
27.0,4.0,13.5,54.0,3.0,4.0,4.0,5.0,2.0,9.0,0
526.15,46.0,30.95,8944.63,496.92,40.0,20.0,61.0,17.0,101.0,0
671.94,27.0,18.66,24189.7,1343.87,48.0,14.0,83.0,36.0,131.0,0
749.64,27.0,19.47,28861.11,1603.39,55.0,15.0,90.0,38.5,145.0,0
828.3,29.0,20.36,33701.58,1872.31,62.0,16.0,97.0,40.69,159.0,0
1252.14,47.0,24.43,64172.3,3565.13,82.0,20.0,146.0,51.25,228.0,0
686.04,30.0,21.51,21879.7,1215.54,47.0,14.0,89.0,31.89,136.0,0
575.06,27.0,18.23,18136.54,1007.59,41.0,13.0,73.0,31.54,114.0,0
66.44,9.0,9.49,465.07,25.84,6.0,3.0,14.0,7.0,20.0,0
198.81,18.0,24.3,1626.62,90.37,20.0,11.0,26.0,8.18,46.0,0
19.65,4.0,9.83,39.3,2.18,3.0,3.0,4.0,2.0,7.0,0
0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
166.91,11.0,29.67,938.86,52.16,15.0,12.0,23.0,5.63,38.0,0
0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
169.51,15.0,10.76,2669.82,148.32,18.0,4.0,31.0,15.75,49.0,0
246.35,26.0,19.2,3161.49,175.64,21.0,9.0,36.0,12.83,57.0,0
128.0,12.0,10.45,1567.99,87.11,14.0,4.0,23.0,12.25,37.0,0
640.3,40.0,23.2,17672.26,981.79,48.0,20.0,70.0,27.6,118.0,0
220.42,26.0,10.79,4502.83,250.16,22.0,7.0,29.0,20.43,51.0,0
336.89,25.0,14.25,7962.74,442.37,26.0,11.0,42.0,23.64,68.0,0
214.05,22.0,16.99,2697.06,149.84,21.0,10.0,27.0,12.6,48.0,0
482.81,31.0,18.98,12281.46,682.3,37.0,16.0,55.0,25.44,92.0,0
390.0,26.0,24.56,6194.12,344.12,36.0,17.0,42.0,15.88,78.0,0
456.65,32.0,26.45,7884.83,438.05,37.0,15.0,57.0,17.27,94.0,0
466.15,32.0,28.04,7749.82,430.55,38.0,16.0,57.0,16.63,95.0,0
0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
351.75,19.0,17.09,7240.15,402.23,26.0,12.0,45.0,20.58,71.0,0
343.48,21.0,14.73,8009.38,444.97,27.0,11.0,43.0,23.32,70.0,0
535.29,32.0,25.86,11080.47,615.58,46.0,20.0,56.0,20.7,102.0,0
41.21,11.0,10.3,164.84,9.16,4.0,3.0,9.0,4.0,13.0,0
80.0,10.0,13.71,466.67,25.93,7.0,6.0,13.0,5.83,20.0,0
70.32,11.0,13.4,369.2,20.51,7.0,6.0,11.0,5.25,18.0,0
750.39,65.0,20.93,26903.76,1494.65,53.0,17.0,88.0,35.85,141.0,0
248.8,11.0,54.22,1141.53,63.42,26.0,17.0,29.0,4.59,55.0,0
169.92,14.0,38.75,745.02,41.39,19.0,13.0,21.0,4.38,40.0,0
0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1083.73,56.0,39.19,29966.68,1664.82,73.0,33.0,113.0,27.65,185.0,0
992.06,54.0,25.26,38954.7,2164.15,62.0,15.0,133.0,39.27,195.0,0
81.41,13.0,11.31,586.15,32.56,9.0,5.0,13.0,7.2,22.0,0
239.18,22.0,12.27,4663.99,259.11,26.0,4.0,46.0,19.5,72.0,0
618.59,41.0,21.77,17581.1,976.73,45.0,19.0,69.0,28.42,114.0,0
146.95,9.0,25.66,841.6,46.76,14.0,11.0,20.0,5.73,34.0,0
50.72,7.0,10.14,253.59,14.09,5.0,3.0,11.0,5.0,16.0,0
755.71,55.0,29.32,19476.81,1082.04,63.0,22.0,79.0,25.77,142.0,0
357.36,26.0,17.71,7212.2,400.68,37.0,11.0,42.0,20.18,79.0,0
165.67,15.0,19.88,1380.58,76.7,15.0,9.0,24.0,8.33,39.0,0
299.56,22.0,15.32,5856.36,325.35,23.0,10.0,40.0,19.55,63.0,0
169.92,21.0,19.12,1510.37,83.91,16.0,9.0,24.0,8.89,40.0,0
0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.34,11.0,7.11,400.05,22.22,6.0,2.0,13.0,7.5,19.0,0
315.78,22.0,14.15,7045.89,391.44,21.0,8.0,47.0,22.31,68.0,0
312.48,22.0,16.85,5795.05,321.95,24.0,11.0,41.0,18.55,65.0,0
193.73,17.0,11.07,3390.24,188.35,20.0,4.0,36.0,17.5,56.0,0
0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
216.1,24.0,14.41,3241.45,180.08,20.0,8.0,30.0,15.0,50.0,0
60.94,9.0,17.41,213.31,11.85,7.0,6.0,10.0,3.5,17.0,0
0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1998.15,71.0,39.96,99907.6,5550.42,175.0,28.0,191.0,50.0,366.0,0
1114.37,44.0,32.72,37937.06,2107.61,87.0,23.0,121.0,34.04,208.0,0
0.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97.67,9.0,17.09,558.13,31.01,10.0,7.0,15.0,5.71,25.0,0
0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
309.07,19.0,22.48,4249.68,236.09,22.0,12.0,43.0,13.75,65.0,0
34.87,4.0,17.43,69.74,3.87,5.0,5.0,6.0,2.0,11.0,0
34.87,4.0,17.43,69.74,3.87,5.0,5.0,6.0,2.0,11.0,0
2022.66,114.0,133.01,30758.43,1708.8,147.0,58.0,183.0,15.21,330.0,0
1399.93,80.0,107.69,18199.13,1011.06,104.0,48.0,133.0,13.0,237.0,0
1185.21,60.0,54.75,25656.31,1425.35,92.0,34.0,118.0,21.65,210.0,0
1151.02,79.0,60.58,21869.29,1214.96,95.0,35.0,110.0,19.0,205.0,0
1995.74,89.0,64.69,61570.81,3420.6,145.0,47.0,184.0,30.85,329.0,0
1230.0,67.0,94.47,16014.6,889.7,93.0,50.0,112.0,13.02,205.0,0
2531.71,132.0,98.68,64955.35,3608.63,191.0,67.0,204.0,25.66,395.0,0
357.58,29.0,52.54,2433.51,135.19,35.0,18.0,42.0,6.81,77.0,0
252.01,19.0,20.35,3121.04,173.39,23.0,13.0,30.0,12.38,53.0,0
148.68,12.0,25.55,865.03,48.06,16.0,11.0,19.0,5.82,35.0,0
343.48,24.0,21.89,5390.03,299.45,24.0,13.0,46.0,15.69,70.0,0
41.51,5.0,13.84,124.54,6.92,5.0,5.0,7.0,3.0,12.0,0
324.33,20.0,21.62,4864.96,270.28,30.0,13.0,39.0,15.0,69.0,0
172.88,19.0,12.41,2407.93,133.77,15.0,7.0,25.0,13.93,40.0,0
150.12,25.0,13.65,1651.29,91.74,14.0,7.0,22.0,11.0,36.0,0
289.51,31.0,10.13,8271.66,459.54,25.0,7.0,39.0,28.57,64.0,0
900.66,74.0,36.25,22378.03,1243.22,68.0,26.0,96.0,24.85,164.0,0
88.0,9.0,16.0,484.0,26.89,5.0,5.0,17.0,5.5,22.0,0
58.81,8.0,11.2,308.75,17.15,6.0,4.0,11.0,5.25,17.0,0
91.74,10.0,13.11,642.17,35.68,7.0,6.0,15.0,7.0,22.0,0
246.12,22.0,16.83,3599.57,199.98,27.0,12.0,26.0,14.62,53.0,0
177.2,18.0,14.5,2165.77,120.32,20.0,9.0,21.0,12.22,41.0,0
66.61,10.0,12.69,349.69,19.43,9.0,6.0,9.0,5.25,18.0,0
86.49,11.0,57.66,129.72,7.21,8.0,8.0,17.0,1.5,25.0,0
30.0,7.0,15.0,60.0,3.33,4.0,4.0,6.0,2.0,10.0,0
225.73,18.0,13.82,3686.87,204.83,28.0,6.0,33.0,16.32,61.0,0
41.36,7.0,6.89,248.16,13.79,6.0,2.0,10.0,6.0,16.0,0
82.04,12.0,10.94,615.34,34.19,10.0,6.0,11.0,7.5,21.0,0
22.46,8.0,8.98,56.15,3.12,2.0,2.0,6.0,2.5,8.0,0
1294.79,81.0,103.45,16205.79,900.32,97.0,62.0,109.0,12.52,206.0,0
1134.49,46.0,52.35,24586.42,1365.91,73.0,32.0,127.0,21.67,200.0,0
147.16,13.0,12.94,1673.96,93.0,13.0,8.0,20.0,11.38,33.0,0
88.0,9.0,13.33,580.8,32.27,6.0,5.0,16.0,6.6,22.0,0
100.08,9.0,14.3,700.55,38.92,7.0,6.0,17.0,7.0,24.0,0
101.95,9.0,14.87,699.09,38.84,8.0,7.0,16.0,6.86,24.0,0
1589.91,72.0,116.07,21778.7,1209.93,121.0,53.0,143.0,13.7,264.0,0
229.25,27.0,40.22,1306.71,72.6,19.0,15.0,31.0,5.7,50.0,0
102.8,16.0,22.84,462.59,25.7,12.0,8.0,15.0,4.5,27.0,0
661.68,24.0,31.43,13930.05,773.89,50.0,19.0,79.0,21.05,129.0,0
242.23,29.0,40.37,1453.36,80.74,24.0,10.0,38.0,6.0,62.0,0
1281.28,115.0,31.38,52318.77,2906.6,98.0,18.0,156.0,40.83,254.0,0
307.16,21.0,25.2,3743.51,207.97,26.0,16.0,36.0,12.19,62.0,0
905.43,65.0,45.95,17840.25,991.13,76.0,27.0,93.0,19.7,169.0,0
408.42,36.0,18.82,8862.8,492.38,31.0,15.0,48.0,21.7,79.0,0
214.05,16.0,20.39,2247.55,124.86,21.0,11.0,27.0,10.5,48.0,0
216.64,22.0,30.95,1516.51,84.25,24.0,12.0,27.0,7.0,51.0,0
53.15,5.0,15.19,186.03,10.33,7.0,5.0,9.0,3.5,16.0,0
84.0,8.0,12.6,560.0,31.11,8.0,6.0,13.0,6.67,21.0,0
16.25,5.0,10.84,24.38,1.35,2.0,2.0,5.0,1.5,7.0,0
88.81,11.0,16.92,466.26,25.9,9.0,6.0,15.0,5.25,24.0,0
2794.98,97.0,68.39,114224.87,6345.83,228.0,53.0,225.0,40.87,453.0,0
36.5,6.0,16.21,82.12,4.56,6.0,4.0,7.0,2.25,13.0,0
50.19,6.0,10.04,250.95,13.94,5.0,4.0,9.0,5.0,14.0,0
33.0,6.0,13.2,82.5,4.58,5.0,4.0,6.0,2.5,11.0,0
133.44,18.0,17.79,1000.78,55.6,15.0,9.0,17.0,7.5,32.0,0
11.61,4.0,7.74,17.41,0.97,2.0,2.0,3.0,1.5,5.0,0
11.61,4.0,7.74,17.41,0.97,2.0,2.0,3.0,1.5,5.0,0
11.61,4.0,7.74,17.41,0.97,2.0,2.0,3.0,1.5,5.0,0
16.25,5.0,10.84,24.38,1.35,2.0,2.0,5.0,1.5,7.0,0
353.92,21.0,36.61,3421.23,190.07,29.0,21.0,40.0,9.67,69.0,0
377.83,20.0,26.17,5454.93,303.05,33.0,16.0,44.0,14.44,77.0,0
0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
416.76,29.0,26.66,6514.56,361.92,33.0,19.0,47.0,15.63,80.0,0
25.27,4.0,6.74,94.75,5.26,3.0,2.0,6.0,3.75,9.0,0
397.46,39.0,19.87,7949.16,441.62,35.0,14.0,46.0,20.0,81.0,0
64.53,8.0,11.52,361.36,20.08,8.0,5.0,10.0,5.6,18.0,0
691.85,93.0,70.36,6803.2,377.96,59.0,30.0,71.0,9.83,130.0,0
0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
89.92,10.0,14.01,577.01,32.06,7.0,6.0,15.0,6.42,22.0,0
27.0,5.0,13.5,54.0,3.0,4.0,4.0,5.0,2.0,9.0,0
0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
302.61,16.0,16.63,5507.46,305.97,26.0,10.0,40.0,18.2,66.0,0
254.75,17.0,13.06,4967.71,275.98,24.0,8.0,34.0,19.5,58.0,0
0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
662.0,54.0,34.7,12631.04,701.72,53.0,25.0,69.0,19.08,122.0,0
75.28,7.0,30.11,188.21,10.46,10.0,8.0,11.0,2.5,21.0,0
191.16,16.0,14.63,2496.98,138.72,19.0,8.0,26.0,13.06,45.0,0
15.51,4.0,7.75,31.02,1.72,2.0,2.0,4.0,2.0,6.0,0
86.04,12.0,31.29,236.61,13.14,11.0,8.0,13.0,2.75,24.0,0
433.82,47.0,30.99,6073.45,337.41,38.0,19.0,48.0,14.0,86.0,0
91.38,19.0,22.84,365.51,20.31,8.0,7.0,16.0,4.0,24.0,0
709.77,64.0,18.59,27100.17,1505.57,56.0,11.0,95.0,38.18,151.0,0
307.7,27.0,24.62,3846.26,213.68,30.0,12.0,39.0,12.5,69.0,0
272.32,16.0,42.55,1742.87,96.83,32.0,15.0,30.0,6.4,62.0,0
120.0,10.0,17.14,840.0,46.67,14.0,8.0,16.0,7.0,30.0,0
256.76,25.0,46.19,1427.27,79.29,27.0,17.0,29.0,5.56,56.0,0
89.92,12.0,23.36,346.21,19.23,11.0,10.0,11.0,3.85,22.0,0
310.0,24.0,39.4,2439.21,135.51,23.0,19.0,39.0,7.87,62.0,0
107.24,5.0,18.38,625.58,34.75,14.0,6.0,17.0,5.83,31.0,0
72.91,11.0,11.67,455.68,25.32,10.0,4.0,13.0,6.25,23.0,0
0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2123.13,158.0,65.65,68662.97,3814.61,152.0,47.0,198.0,32.34,350.0,0
0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1753.03,110.0,37.1,82830.56,4601.7,112.0,32.0,186.0,47.25,298.0,0
1197.09,69.0,67.88,21110.89,1172.83,87.0,37.0,123.0,17.64,210.0,0
59.79,11.0,9.97,358.77,19.93,8.0,4.0,10.0,6.0,18.0,0
0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
166.8,15.0,61.45,452.73,25.15,19.0,14.0,21.0,2.71,40.0,0
166.8,15.0,61.45,452.73,25.15,19.0,14.0,21.0,2.71,40.0,0
399.7,24.0,30.21,5288.35,293.8,43.0,13.0,48.0,13.23,91.0,0
395.31,39.0,14.74,10599.21,588.85,33.0,8.0,57.0,26.81,90.0,0
260.0,34.0,11.82,5720.0,317.78,20.0,5.0,45.0,22.0,65.0,0
395.31,39.0,14.74,10599.21,588.85,33.0,8.0,57.0,26.81,90.0,0
30.88,5.0,6.18,154.4,8.58,4.0,2.0,7.0,5.0,11.0,0
30.88,5.0,6.18,154.4,8.58,4.0,2.0,7.0,5.0,11.0,0
395.31,39.0,14.74,10599.21,588.85,33.0,8.0,57.0,26.81,90.0,0
30.88,5.0,6.18,154.4,8.58,4.0,2.0,7.0,5.0,11.0,0
30.88,5.0,6.18,154.4,8.58,4.0,2.0,7.0,5.0,11.0,0
1144.46,83.0,16.93,77365.58,4298.09,104.0,10.0,149.0,67.6,253.0,0
79.95,8.0,17.13,373.12,20.73,7.0,6.0,14.0,4.67,21.0,0
0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1894.28,93.0,151.16,23738.4,1318.8,132.0,79.0,157.0,12.53,289.0,0
0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
320.63,20.0,22.17,4637.64,257.64,27.0,14.0,39.0,14.46,66.0,0
237.74,15.0,22.08,2560.32,142.24,20.0,13.0,30.0,10.77,50.0,0
2486.55,162.0,73.23,84426.99,4690.39,146.0,43.0,270.0,33.95,416.0,0
804.23,66.0,37.27,17352.91,964.05,51.0,26.0,93.0,21.58,144.0,0
275.1,21.0,16.63,4551.62,252.87,28.0,11.0,32.0,16.55,60.0,0
151.24,20.0,21.27,1075.46,59.75,16.0,9.0,21.0,7.11,37.0,0
505.23,33.0,15.83,16121.43,895.64,39.0,11.0,65.0,31.91,104.0,0
330.69,26.0,29.76,3674.28,204.13,25.0,18.0,40.0,11.11,65.0,0
413.68,23.0,18.96,9025.64,501.42,30.0,11.0,57.0,21.82,87.0,0
0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
233.83,26.0,23.28,2348.96,130.5,17.0,11.0,34.0,10.05,51.0,0
0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
284.27,19.0,12.18,6632.91,368.5,28.0,9.0,34.0,23.33,62.0,0
427.87,27.0,13.1,13977.12,776.51,28.0,6.0,71.0,32.67,99.0,0
51.89,7.0,9.73,276.75,15.38,4.0,3.0,11.0,5.33,15.0,0
1989.77,89.0,51.51,76854.68,4269.7,103.0,24.0,266.0,38.63,369.0,0
394.84,20.0,27.07,5758.04,319.89,25.0,12.0,59.0,14.58,84.0,0
48.43,9.0,13.45,174.36,9.69,6.0,5.0,8.0,3.6,14.0,0
220.92,13.0,33.66,1449.79,80.54,21.0,16.0,26.0,6.56,47.0,0
79.95,7.0,21.32,299.83,16.66,10.0,8.0,11.0,3.75,21.0,0
79.95,7.0,21.32,299.83,16.66,10.0,8.0,11.0,3.75,21.0,0
64.53,6.0,32.25,129.06,7.17,8.0,8.0,10.0,2.0,18.0,0
167.59,10.0,54.47,515.65,28.65,20.0,13.0,21.0,3.08,41.0,0
19.65,4.0,9.83,39.3,2.18,3.0,3.0,4.0,2.0,7.0,0
352.58,36.0,33.43,3718.1,206.56,29.0,11.0,54.0,10.55,83.0,0
408.92,23.0,13.63,12267.61,681.53,30.0,9.0,56.0,30.0,86.0,0
520.0,26.0,19.23,14060.0,781.11,37.0,13.0,67.0,27.04,104.0,0
461.25,25.0,17.57,12107.75,672.65,35.0,12.0,59.0,26.25,94.0,0
317.29,24.0,14.1,7138.92,396.61,25.0,10.0,41.0,22.5,66.0,0
466.15,27.0,17.76,12236.56,679.81,35.0,12.0,60.0,26.25,95.0,0
596.06,44.0,31.0,11460.53,636.7,47.0,22.0,65.0,19.23,112.0,0
317.29,24.0,14.1,7138.92,396.61,25.0,10.0,41.0,22.5,66.0,0
240.37,12.0,52.25,1105.69,61.43,23.0,20.0,27.0,4.6,50.0,0
70.31,9.0,20.09,246.08,13.67,6.0,6.0,13.0,3.5,19.0,0
200.67,17.0,20.9,1926.47,107.03,16.0,10.0,29.0,9.6,45.0,0
0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
558.77,47.0,13.94,22390.71,1243.93,51.0,7.0,83.0,40.07,134.0,0
332.84,24.0,31.23,3546.85,197.05,31.0,16.0,39.0,10.66,70.0,0
237.74,22.0,28.3,1997.05,110.95,21.0,15.0,29.0,8.4,50.0,0
116.76,18.0,19.46,700.55,38.92,12.0,9.0,16.0,6.0,28.0,0
366.8,26.0,23.43,5741.78,318.99,37.0,13.0,43.0,15.65,80.0,0
28.53,5.0,11.41,71.32,3.96,4.0,4.0,5.0,2.5,9.0,0
271.87,20.0,20.14,3670.21,203.9,30.0,10.0,34.0,13.5,64.0,0
670.9,60.0,32.52,13841.82,768.99,56.0,19.0,77.0,20.63,133.0,0
314.93,27.0,26.84,3695.17,205.29,32.0,15.0,35.0,11.73,67.0,0
342.35,21.0,25.94,4519.05,251.06,33.0,15.0,39.0,13.2,72.0,0
68.11,9.0,21.19,218.94,12.16,9.0,7.0,10.0,3.21,19.0,0
187.3,11.0,26.76,1311.07,72.84,14.0,11.0,28.0,7.0,42.0,0
55.35,7.0,24.22,126.52,7.03,8.0,7.0,8.0,2.29,16.0,0
310.1,14.0,18.04,5329.82,296.1,25.0,8.0,48.0,17.19,73.0,0
0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
408.94,85.0,17.14,9758.75,542.15,35.0,11.0,52.0,23.86,87.0,0
133.44,17.0,11.32,1572.66,87.37,15.0,7.0,17.0,11.79,32.0,0
272.32,17.0,12.89,5752.84,319.6,26.0,8.0,36.0,21.12,62.0,0
277.33,22.0,26.41,2911.92,161.77,21.0,13.0,38.0,10.5,59.0,0
321.08,18.0,19.11,5394.13,299.67,28.0,10.0,44.0,16.8,72.0,0
233.83,15.0,23.28,2348.96,130.5,17.0,11.0,34.0,10.05,51.0,0
0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200.67,13.0,20.9,1926.47,107.03,16.0,10.0,29.0,9.6,45.0,0
294.41,16.0,25.6,3385.75,188.1,23.0,15.0,37.0,11.5,60.0,0
38.77,6.0,9.69,155.1,8.62,4.0,2.0,11.0,4.0,15.0,0
146.95,12.0,36.39,593.43,32.97,15.0,13.0,19.0,4.04,34.0,0
30.88,4.0,6.18,154.4,8.58,4.0,2.0,7.0,5.0,11.0,0
15.51,7.0,7.75,31.02,1.72,2.0,2.0,4.0,2.0,6.0,0
236.0,10.0,35.81,1555.45,86.41,29.0,11.0,30.0,6.59,59.0,0
89.62,7.0,19.92,403.31,22.41,9.0,6.0,16.0,4.5,25.0,0
41.51,5.0,13.84,124.54,6.92,5.0,5.0,7.0,3.0,12.0,0
4.75,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0
41.51,5.0,13.84,124.54,6.92,5.0,5.0,7.0,3.0,12.0,0
74.96,7.0,9.37,599.71,33.32,8.0,2.0,21.0,8.0,29.0,0
1845.54,113.0,53.35,63844.18,3546.9,123.0,32.0,204.0,34.59,327.0,0
112.59,7.0,25.59,495.39,27.52,11.0,10.0,16.0,4.4,27.0,0
19.65,4.0,9.83,39.3,2.18,3.0,3.0,4.0,2.0,7.0,0
280.21,26.0,11.04,7110.43,395.02,29.0,4.0,52.0,25.38,81.0,0
38.77,8.0,9.69,155.1,8.62,4.0,2.0,11.0,4.0,15.0,0
20.68,6.0,10.34,41.36,2.3,2.0,2.0,6.0,2.0,8.0,0
20.68,7.0,10.34,41.36,2.3,2.0,2.0,6.0,2.0,8.0,0
38.77,9.0,9.69,155.1,8.62,4.0,2.0,11.0,4.0,15.0,0
20.68,6.0,10.34,41.36,2.3,2.0,2.0,6.0,2.0,8.0,0
147.16,17.0,20.44,1059.56,58.86,12.0,10.0,21.0,7.2,33.0,0
147.16,17.0,20.44,1059.56,58.86,12.0,10.0,21.0,7.2,33.0,0
238.42,25.0,21.24,2676.78,148.71,19.0,11.0,33.0,11.23,52.0,0
370.0,36.0,26.43,5180.0,287.78,28.0,16.0,46.0,14.0,74.0,0
142.7,16.0,14.83,1373.5,76.31,11.0,8.0,21.0,9.63,32.0,0
8.0,6.0,5.33,12.0,0.67,1.0,1.0,3.0,1.5,4.0,0
430.86,33.0,27.65,6714.23,373.01,33.0,18.0,51.0,15.58,84.0,0
133.98,17.0,19.93,900.64,50.04,11.0,9.0,20.0,6.72,31.0,0
185.75,17.0,19.46,1773.11,98.51,15.0,11.0,25.0,9.55,40.0,0
285.0,27.0,46.44,1748.86,97.16,27.0,22.0,30.0,6.14,57.0,0
