Halstead_d,Halstead_e,Halstead_i,Halstead_n,Halstead_t,Halstead_v,McCabe_loc,McCabe_v(g),total_Op,uniq_Opnd,defects
8.57,9276.22,126.26,202.0,515.35,1082.23,27.0,2.0,102.0,35.0,0
0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0
36.83,43216.69,31.85,219.0,2400.93,1173.3,66.0,14.0,115.0,24.0,0
5.14,3728.57,140.97,145.0,207.14,725.0,15.0,1.0,73.0,28.0,0
14.0,2352.08,12.0,53.0,130.66,168.01,17.0,1.0,39.0,3.0,0
3.0,205.6,22.84,18.0,11.42,68.53,5.0,1.0,10.0,8.0,0
7.77,1310.13,21.69,39.0,72.79,168.56,19.0,2.0,20.0,11.0,0
5.44,1430.64,48.39,59.0,79.48,263.11,21.0,2.0,30.0,16.0,0
22.5,37194.69,73.47,315.0,2066.37,1653.1,65.0,10.0,170.0,29.0,0
11.84,5752.87,41.02,100.0,319.6,485.8,24.0,3.0,55.0,19.0,0
8.89,3342.53,42.3,80.0,185.7,376.04,26.0,4.0,40.0,18.0,0
27.62,35747.23,46.86,233.0,1985.96,1294.22,58.0,12.0,144.0,29.0,0
12.0,2266.44,15.74,43.0,125.91,188.87,19.0,3.0,25.0,9.0,0
20.45,11581.23,27.68,105.0,643.4,566.19,22.0,6.0,60.0,22.0,0
0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0
20.45,11581.23,27.68,105.0,643.4,566.19,22.0,6.0,60.0,22.0,0
13.89,7277.8,37.73,109.0,404.32,524.0,21.0,2.0,59.0,18.0,0
6.82,1138.01,24.48,38.0,63.22,166.91,10.0,2.0,23.0,11.0,0
15.0,5127.59,22.79,69.0,284.87,341.84,22.0,5.0,37.0,16.0,0
8.1,585.95,8.93,19.0,32.54,72.34,10.0,2.0,10.0,5.0,0
8.1,585.95,8.93,19.0,32.54,72.34,10.0,2.0,10.0,5.0,0
8.1,585.95,8.93,19.0,32.54,72.34,10.0,2.0,10.0,5.0,0
8.1,585.95,8.93,19.0,32.54,72.34,10.0,2.0,10.0,5.0,0
6.82,1078.11,23.19,36.0,59.9,158.12,10.0,2.0,21.0,11.0,0
15.0,5127.59,22.79,69.0,284.87,341.84,22.0,5.0,37.0,16.0,0
8.1,585.95,8.93,19.0,32.54,72.34,10.0,2.0,10.0,5.0,0
6.82,1078.11,23.19,36.0,59.9,158.12,10.0,2.0,21.0,11.0,0
15.0,5127.59,22.79,69.0,284.87,341.84,22.0,5.0,37.0,16.0,0
17.5,7944.92,25.94,90.0,441.38,454.0,26.0,6.0,48.0,18.0,0
8.1,585.95,8.93,19.0,32.54,72.34,10.0,2.0,10.0,5.0,0
21.5,10212.5,22.09,95.0,567.36,475.0,33.0,6.0,52.0,16.0,0
8.55,1416.47,19.38,39.0,78.69,165.67,11.0,2.0,20.0,10.0,0
10.91,2539.56,21.34,53.0,141.09,232.79,16.0,5.0,29.0,11.0,0
6.25,703.67,18.01,27.0,39.09,112.59,13.0,3.0,17.0,8.0,0
6.25,703.67,18.01,27.0,39.09,112.59,13.0,3.0,17.0,8.0,0
18.75,5792.61,16.48,93.0,321.81,308.94,29.0,1.0,68.0,4.0,0
19.8,20187.48,51.49,178.0,1121.53,1019.57,47.0,3.0,101.0,35.0,0
30.4,29383.61,31.79,176.0,1632.42,966.57,63.0,8.0,100.0,25.0,0
17.38,15465.98,51.2,164.0,859.22,889.91,46.0,9.0,92.0,29.0,0
2.0,69.74,17.43,11.0,3.87,34.87,5.0,1.0,6.0,5.0,0
2.0,69.74,17.43,11.0,3.87,34.87,6.0,1.0,6.0,5.0,0
5.06,586.44,22.95,29.0,32.58,116.0,9.0,1.0,16.0,9.0,0
4.58,771.46,36.83,39.0,42.86,168.56,15.0,1.0,22.0,13.0,0
4.0,320.0,20.0,20.0,17.78,80.0,22.0,1.0,12.0,8.0,0
1.8,70.2,21.67,13.0,3.9,39.0,6.0,1.0,7.0,5.0,0
2.45,345.78,57.39,37.0,19.21,140.87,13.0,1.0,19.0,11.0,0
2.45,345.78,57.39,37.0,19.21,140.87,13.0,1.0,19.0,11.0,0
1.8,70.2,21.67,13.0,3.9,39.0,6.0,1.0,7.0,5.0,0
3.5,194.27,15.86,15.0,10.79,55.51,5.0,1.0,9.0,6.0,0
7.29,1672.62,31.46,54.0,92.92,229.39,19.0,4.0,29.0,12.0,0
105.84,1199190.81,107.04,1698.0,66621.71,11329.78,281.0,78.0,1046.0,77.0,0
120.09,1050455.77,72.85,1215.0,58358.65,8747.6,379.0,57.0,704.0,100.0,0
5.34,1481.5,51.91,59.0,82.31,277.33,20.0,2.0,30.0,19.0,0
5.78,2459.78,73.68,83.0,136.65,425.73,25.0,4.0,44.0,27.0,0
14.25,9941.84,48.96,132.0,552.32,697.67,35.0,5.0,75.0,26.0,0
7.71,1919.28,32.25,55.0,106.63,248.8,24.0,2.0,31.0,14.0,0
6.4,402.61,9.83,17.0,22.37,62.91,9.0,2.0,9.0,5.0,0
8.1,616.79,9.4,20.0,34.27,76.15,10.0,2.0,11.0,5.0,0
1.5,12.0,5.33,4.0,0.67,8.0,4.0,1.0,3.0,1.0,0
34.0,53729.51,46.48,280.0,2984.97,1580.28,65.0,18.0,178.0,30.0,0
15.0,6390.91,28.4,86.0,355.05,426.06,28.0,5.0,54.0,16.0,0
14.48,7692.13,36.71,102.0,427.34,531.36,36.0,5.0,64.0,21.0,0
12.6,4959.29,31.24,75.0,275.52,393.59,47.0,6.0,47.0,20.0,0
5.42,797.12,27.17,33.0,44.28,147.16,16.0,2.0,20.0,12.0,0
20.1,25384.76,62.85,230.0,1410.26,1263.13,61.0,20.0,141.0,31.0,0
20.0,18549.57,46.37,172.0,1030.53,927.48,40.0,1.0,107.0,26.0,0
7.88,1932.09,31.15,50.0,107.34,245.34,21.0,4.0,32.0,16.0,0
12.83,4162.24,25.27,69.0,231.24,324.33,24.0,1.0,47.0,12.0,0
4.27,714.12,39.23,37.0,39.67,167.37,24.0,2.0,21.0,15.0,0
3.67,386.78,28.77,27.0,21.49,105.49,11.0,1.0,16.0,9.0,0
11.02,4900.41,40.34,86.0,272.25,444.61,29.0,4.0,47.0,23.0,0
5.88,1420.47,41.05,52.0,78.92,241.48,17.0,1.0,27.0,17.0,0
6.8,1276.0,27.6,45.0,70.89,187.65,12.0,3.0,28.0,10.0,0
13.87,5234.0,27.21,73.0,290.78,377.4,24.0,3.0,42.0,19.0,0
3.5,127.89,10.44,11.0,7.11,36.54,4.0,1.0,8.0,3.0,0
13.71,6287.07,33.43,88.0,349.28,458.43,30.0,3.0,52.0,21.0,0
4.0,258.12,16.12,18.0,14.34,64.53,5.0,1.0,10.0,6.0,0
22.2,28249.68,57.32,197.0,1569.43,1272.51,97.0,22.0,123.0,55.0,0
18.75,10019.59,28.5,110.0,556.64,534.38,27.0,4.0,75.0,14.0,0
5.83,746.67,21.94,32.0,41.48,128.0,11.0,1.0,17.0,9.0,0
13.18,4873.05,28.07,71.0,270.73,369.87,21.0,3.0,40.0,20.0,0
8.25,2118.3,31.12,54.0,117.68,256.76,18.0,2.0,30.0,16.0,0
4.8,319.72,13.88,18.0,17.76,66.61,9.0,2.0,12.0,5.0,0
8.75,1562.9,20.41,38.0,86.83,178.62,12.0,3.0,23.0,12.0,0
16.35,9331.72,34.92,108.0,518.42,570.82,31.0,5.0,61.0,23.0,0
24.56,15744.05,26.11,125.0,874.67,641.16,39.0,5.0,73.0,18.0,0
19.68,23101.7,59.62,203.0,1283.43,1173.62,70.0,5.0,115.0,38.0,0
8.94,1404.74,17.59,37.0,78.04,157.17,10.0,2.0,24.0,8.0,0
10.83,3124.78,26.63,60.0,173.6,288.44,13.0,1.0,35.0,15.0,0
4.38,227.03,11.86,15.0,12.61,51.89,7.0,1.0,10.0,4.0,0
10.56,3181.37,28.52,62.0,176.74,301.19,14.0,1.0,36.0,16.0,0
6.19,733.44,19.16,29.0,40.75,118.54,8.0,1.0,18.0,8.0,0
7.5,1032.06,18.35,33.0,57.34,137.61,8.0,1.0,18.0,9.0,0
21.43,22079.52,48.08,167.0,1226.64,1030.38,84.0,19.0,107.0,42.0,0
19.0,9882.48,27.38,106.0,549.03,520.13,30.0,4.0,68.0,15.0,0
4.0,272.46,17.03,19.0,15.14,68.11,5.0,1.0,11.0,6.0,0
10.16,2910.99,28.22,59.0,161.72,286.62,20.0,1.0,34.0,16.0,0
8.53,2838.95,39.02,70.0,157.72,332.84,20.0,2.0,41.0,17.0,0
5.79,578.57,17.28,25.0,32.14,100.0,12.0,2.0,16.0,7.0,0
8.5,1757.96,24.33,44.0,97.66,206.82,13.0,3.0,27.0,13.0,0
14.95,8272.58,36.99,107.0,459.59,553.18,26.0,4.0,60.0,22.0,0
42.66,222410.42,122.21,746.0,12356.13,5213.56,181.0,31.0,430.0,100.0,0
13.07,9813.43,57.43,153.0,545.19,750.75,35.0,1.0,92.0,21.0,0
4.08,241.76,14.5,16.0,13.43,59.21,7.0,1.0,9.0,6.0,0
14.93,4141.81,18.58,55.0,230.1,277.44,27.0,4.0,33.0,14.0,0
10.0,2115.2,21.15,45.0,117.51,211.52,18.0,2.0,25.0,13.0,0
3.6,224.17,17.3,18.0,12.45,62.27,17.0,2.0,12.0,5.0,0
3.75,161.94,11.52,13.0,9.0,43.19,7.0,2.0,8.0,4.0,0
12.73,6946.35,42.88,104.0,385.91,545.78,50.0,6.0,69.0,22.0,0
12.0,6171.56,42.86,98.0,342.86,514.29,47.0,6.0,65.0,22.0,0
10.0,1971.73,19.72,55.0,109.54,197.17,23.0,2.0,35.0,6.0,0
14.0,6854.64,34.97,92.0,380.81,489.62,28.0,3.0,50.0,24.0,0
47.77,265324.3,116.27,807.0,14740.24,5554.29,224.0,33.0,485.0,91.0,0
15.06,12703.19,56.03,148.0,705.73,843.67,64.0,10.0,86.0,35.0,0
6.3,1357.61,34.21,47.0,75.42,215.49,20.0,3.0,26.0,15.0,0
1.5,12.0,5.33,4.0,0.67,8.0,4.0,1.0,3.0,1.0,0
4.8,825.1,35.81,38.0,45.84,171.9,17.0,2.0,20.0,15.0,0
3.0,205.6,22.84,18.0,11.42,68.53,8.0,2.0,10.0,8.0,0
9.58,3092.48,33.7,64.0,171.8,322.84,20.0,2.0,38.0,19.0,0
1.5,12.0,5.33,4.0,0.67,8.0,4.0,1.0,3.0,1.0,0
1.5,12.0,5.33,4.0,0.67,8.0,4.0,1.0,3.0,1.0,0
6.14,875.19,23.24,33.0,48.62,142.62,11.0,2.0,18.0,11.0,0
1.5,12.0,5.33,4.0,0.67,8.0,4.0,1.0,3.0,1.0,0
15.36,9381.29,39.76,114.0,521.17,610.76,31.0,6.0,66.0,25.0,0
8.67,2764.22,36.8,65.0,153.57,318.95,22.0,3.0,39.0,18.0,0
7.14,1473.74,28.89,45.0,81.87,206.32,19.0,2.0,25.0,14.0,0
5.23,850.08,31.07,37.0,47.23,162.52,16.0,2.0,20.0,13.0,0
11.74,5421.34,39.34,88.0,301.19,461.82,22.0,2.0,52.0,23.0,0
31.78,79836.25,79.05,393.0,4435.35,2512.18,105.0,10.0,243.0,59.0,0
10.5,5591.27,50.71,103.0,310.63,532.5,28.0,4.0,61.0,24.0,0
28.33,23357.27,29.1,151.0,1297.63,824.37,41.0,5.0,83.0,24.0,0
16.29,8349.43,31.48,97.0,463.86,512.67,26.0,5.0,59.0,21.0,0
15.39,7753.7,32.72,99.0,430.76,503.66,35.0,3.0,60.0,19.0,0
5.77,1396.91,41.97,57.0,77.61,242.13,29.0,6.0,32.0,13.0,0
13.29,5620.38,31.84,90.0,312.24,423.04,41.0,8.0,59.0,14.0,0
13.8,4492.43,23.59,73.0,249.58,325.54,17.0,3.0,50.0,10.0,0
4.5,209.28,10.33,14.0,11.63,46.51,8.0,2.0,8.0,4.0,0
2.5,112.43,17.99,13.0,6.25,44.97,6.0,2.0,7.0,6.0,0
21.48,14940.47,32.39,129.0,830.03,695.61,38.0,8.0,77.0,23.0,0
33.84,46192.44,40.33,233.0,2566.25,1364.91,51.0,8.0,130.0,35.0,0
2.81,208.15,26.31,20.0,11.56,74.01,6.0,1.0,11.0,8.0,0
12.67,7264.34,45.24,105.0,403.57,573.24,73.0,3.0,57.0,29.0,0
0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0
7.14,788.3,15.45,27.0,43.79,110.36,15.0,2.0,17.0,7.0,0
11.0,3154.0,26.07,61.0,175.22,286.73,16.0,2.0,39.0,13.0,0
20.58,20918.07,49.37,181.0,1162.11,1016.26,53.0,13.0,116.0,30.0,0
40.7,55924.15,33.77,260.0,3106.9,1374.2,62.0,4.0,143.0,23.0,0
31.28,64163.15,65.59,337.0,3564.62,2051.46,119.0,8.0,197.0,47.0,0
1.5,17.41,7.74,5.0,0.97,11.61,4.0,1.0,3.0,2.0,0
10.17,4207.87,40.65,80.0,233.77,413.59,28.0,5.0,44.0,23.0,0
40.79,49118.73,29.52,218.0,2728.82,1204.14,60.0,8.0,129.0,24.0,0
12.46,2950.59,19.01,51.0,163.92,236.84,31.0,5.0,28.0,12.0,0
19.38,14283.51,38.03,135.0,793.53,737.02,47.0,9.0,84.0,25.0,0
15.69,11154.73,45.3,131.0,619.71,710.84,39.0,3.0,83.0,26.0,0
10.0,2282.35,22.82,48.0,126.8,228.23,36.0,6.0,32.0,12.0,0
8.8,2068.19,26.71,50.0,114.9,235.02,16.0,4.0,26.0,15.0,0
14.26,10431.63,51.31,131.0,579.53,731.63,44.0,11.0,79.0,31.0,0
15.13,11020.38,48.14,142.0,612.24,728.36,38.0,1.0,84.0,23.0,0
3.75,161.94,11.52,13.0,9.0,43.19,7.0,2.0,8.0,4.0,0
3.75,161.94,11.52,13.0,9.0,43.19,6.0,2.0,8.0,4.0,0
11.14,5227.43,42.1,93.0,290.41,469.13,27.0,6.0,54.0,21.0,0
29.51,50758.43,58.28,290.0,2819.91,1719.91,93.0,6.0,169.0,41.0,0
17.73,7307.63,23.24,81.0,405.98,412.08,82.0,7.0,53.0,15.0,0
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0
17.05,10982.67,37.77,130.0,610.15,644.05,22.0,3.0,76.0,19.0,0
33.59,59485.13,52.71,301.0,3304.73,1770.68,67.0,18.0,188.0,37.0,0
9.43,2481.83,27.92,56.0,137.88,263.22,15.0,2.0,34.0,14.0,0
11.56,2731.15,20.45,53.0,151.73,236.35,23.0,3.0,37.0,9.0,0
3.75,161.94,11.52,13.0,9.0,43.19,7.0,2.0,8.0,4.0,0
16.69,13680.63,49.1,154.0,760.04,819.58,52.0,3.0,92.0,26.0,0
0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0
25.52,24499.5,37.63,171.0,1361.08,960.12,62.0,10.0,97.0,29.0,0
43.42,97414.98,51.67,383.0,5411.94,2243.61,145.0,21.0,230.0,37.0,0
0.0,0.0,0.0,0.0,0.0,0.0,37.0,8.0,0.0,0.0,0
27.2,17680.0,23.9,130.0,982.22,650.0,71.0,10.0,82.0,15.0,0
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0
14.57,5684.85,26.77,83.0,315.82,390.14,47.0,4.0,49.0,14.0,0
20.43,6729.66,16.12,79.0,373.87,329.42,34.0,4.0,53.0,7.0,0
2.0,86.37,21.59,13.0,4.8,43.19,7.0,1.0,7.0,6.0,0
9.0,594.0,7.33,22.0,33.0,66.0,9.0,1.0,16.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,85.0,11.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0
5.71,630.64,19.31,27.0,35.04,110.36,6.0,1.0,19.0,7.0,0
0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,0.0,0.0,0
5.83,420.0,12.34,18.0,23.33,72.0,9.0,2.0,11.0,6.0,0
30.0,49382.78,54.87,281.0,2743.49,1646.09,65.0,8.0,167.0,38.0,0
4.0,376.05,23.5,23.0,20.89,94.01,14.0,2.0,14.0,9.0,0
102.24,729371.6,69.78,1050.0,40520.64,7134.14,226.0,29.0,606.0,76.0,0
23.03,27413.4,51.68,212.0,1522.97,1190.32,57.0,4.0,117.0,33.0,0
23.78,31310.62,55.38,231.0,1739.48,1316.8,61.0,4.0,124.0,36.0,0
38.91,116083.73,76.68,468.0,6449.1,2983.52,87.0,7.0,265.0,60.0,0
13.38,5384.59,30.07,82.0,299.14,402.37,30.0,6.0,47.0,17.0,0
10.23,2626.89,25.1,54.0,145.94,256.76,14.0,3.0,35.0,13.0,0
16.58,9024.89,32.83,107.0,501.38,544.36,33.0,9.0,65.0,19.0,0
11.0,1005.14,8.31,24.0,55.84,91.38,12.0,2.0,18.0,3.0,0
2.18,213.1,44.77,25.0,11.84,97.67,7.0,1.0,13.0,11.0,0
1.5,37.9,16.84,9.0,2.11,25.27,5.0,1.0,5.0,4.0,0
3.61,371.22,28.47,27.0,20.62,102.8,12.0,1.0,14.0,9.0,0
4.0,103.4,6.46,10.0,5.74,25.85,5.0,1.0,6.0,2.0,0
6.0,304.31,8.45,16.0,16.91,50.72,5.0,1.0,10.0,3.0,0
18.18,13453.78,40.7,141.0,747.43,739.96,69.0,6.0,91.0,22.0,0
11.08,5990.95,48.77,103.0,332.83,540.54,28.0,2.0,65.0,24.0,0
14.32,8948.86,43.65,125.0,497.16,625.0,19.0,3.0,62.0,22.0,0
6.8,1162.58,25.14,41.0,64.59,170.97,7.0,1.0,24.0,10.0,0
61.01,210218.88,56.47,568.0,11678.83,3445.54,144.0,13.0,363.0,42.0,0
3.38,257.0,22.56,20.0,14.28,76.15,9.0,2.0,11.0,8.0,0
2.5,71.32,11.41,9.0,3.96,28.53,4.0,1.0,5.0,4.0,0
2.5,38.77,6.2,6.0,2.15,15.51,7.0,1.0,5.0,1.0,0
0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0
15.3,6426.0,27.45,84.0,357.0,420.0,27.0,2.0,57.0,15.0,0
49.93,143593.2,57.6,483.0,7977.4,2875.88,145.0,11.0,257.0,43.0,0
2.5,71.32,11.41,9.0,3.96,28.53,4.0,1.0,5.0,4.0,0
9.17,3206.27,38.16,72.0,178.13,349.77,34.0,6.0,42.0,18.0,0
2.0,148.02,37.0,20.0,8.22,74.01,8.0,1.0,11.0,9.0,0
6.25,1142.73,29.25,41.0,63.48,182.84,19.0,3.0,26.0,12.0,0
6.25,1170.6,29.97,42.0,65.03,187.3,18.0,3.0,27.0,12.0,0
2.0,159.91,39.98,21.0,8.88,79.95,8.0,1.0,11.0,10.0,0
6.25,1170.6,29.97,42.0,65.03,187.3,18.0,3.0,27.0,12.0,0
6.25,1170.6,29.97,42.0,65.03,187.3,18.0,3.0,27.0,12.0,0
9.17,3250.8,38.69,73.0,180.6,354.63,34.0,6.0,43.0,18.0,0
2.0,148.02,37.0,20.0,8.22,74.01,8.0,1.0,11.0,9.0,0
6.25,1142.73,29.25,41.0,63.48,182.84,18.0,3.0,26.0,12.0,0
4.36,574.63,30.18,31.0,31.92,131.69,14.0,2.0,19.0,11.0,0
6.54,1330.97,31.13,45.0,73.94,203.56,19.0,3.0,28.0,13.0,0
7.46,1906.47,34.22,55.0,105.91,255.41,23.0,4.0,36.0,14.0,0
2.0,148.02,37.0,20.0,8.22,74.01,8.0,1.0,11.0,9.0,0
18.16,12193.85,36.98,132.0,677.44,671.55,47.0,6.0,86.0,19.0,0
7.71,917.55,15.42,28.0,50.98,118.94,11.0,3.0,19.0,7.0,0
2.0,121.89,30.47,17.0,6.77,60.94,7.0,1.0,9.0,8.0,0
10.42,3872.1,35.66,75.0,215.12,371.56,23.0,2.0,42.0,19.0,0
19.25,15018.77,40.53,159.0,834.38,780.2,40.0,4.0,82.0,20.0,0
17.0,8489.72,29.38,99.0,471.65,499.4,24.0,4.0,67.0,16.0,0
2.5,71.32,11.41,9.0,3.96,28.53,4.0,1.0,5.0,4.0,0
19.5,13402.82,35.25,134.0,744.6,687.32,52.0,5.0,82.0,20.0,0
15.68,7999.96,32.54,104.0,444.44,510.32,36.0,4.0,63.0,17.0,0
30.0,19725.7,21.92,134.0,1095.87,657.52,43.0,9.0,74.0,15.0,0
4.67,625.24,28.71,31.0,34.74,133.98,5.0,1.0,17.0,12.0,0
24.0,18900.6,32.81,149.0,1050.03,787.52,30.0,11.0,80.0,23.0,0
16.36,5307.22,19.82,69.0,294.85,324.33,18.0,5.0,45.0,11.0,0
19.73,7054.02,18.13,77.0,391.89,357.58,16.0,4.0,46.0,11.0,0
4.5,338.78,16.73,21.0,18.82,75.28,11.0,2.0,12.0,6.0,0
27.77,12496.15,16.2,90.0,694.23,450.0,18.0,6.0,52.0,13.0,0
31.17,14210.21,14.63,97.0,789.46,455.94,26.0,6.0,64.0,9.0,0
33.15,36868.91,33.56,209.0,2048.27,1112.28,18.0,6.0,160.0,17.0,0
25.97,18384.21,27.25,138.0,1021.34,707.84,28.0,7.0,83.0,18.0,0
31.63,32092.96,32.09,192.0,1782.94,1014.8,15.0,6.0,148.0,16.0,0
13.36,2854.71,15.98,46.0,158.59,213.62,15.0,3.0,25.0,11.0,0
43.0,20888.63,11.3,99.0,1160.48,485.78,26.0,6.0,56.0,10.0,0
25.95,17304.83,25.7,129.0,961.38,666.92,23.0,10.0,71.0,19.0,0
39.38,32204.19,20.77,157.0,1789.12,817.88,40.0,11.0,97.0,16.0,0
32.34,33335.19,31.87,195.0,1851.96,1030.65,15.0,6.0,150.0,16.0,0
24.0,18900.6,32.81,149.0,1050.03,787.52,30.0,11.0,80.0,23.0,0
10.27,2593.51,24.61,52.0,144.08,252.62,14.0,3.0,30.0,15.0,0
13.59,3489.57,18.89,56.0,193.87,256.76,18.0,4.0,33.0,11.0,0
60.64,89578.61,24.36,269.0,4976.59,1477.31,65.0,17.0,153.0,22.0,0
29.84,22075.47,24.79,142.0,1226.41,739.74,35.0,10.0,79.0,19.0,0
25.52,23135.93,35.51,174.0,1285.33,906.44,86.0,8.0,107.0,21.0,0
25.5,22758.63,35.0,174.0,1264.37,892.5,108.0,9.0,106.0,20.0,0
13.0,4812.16,28.47,77.0,267.34,370.17,42.0,4.0,47.0,15.0,0
29.36,16939.37,19.65,120.0,941.08,576.88,60.0,7.0,82.0,11.0,0
30.0,11884.29,13.2,95.0,660.24,396.14,27.0,6.0,65.0,6.0,0
14.3,1887.6,9.23,33.0,104.87,132.0,15.0,5.0,20.0,5.0,0
11.5,3135.19,23.71,58.0,174.18,272.63,12.0,1.0,35.0,13.0,0
111.62,409132.47,32.84,634.0,22729.58,3665.38,283.0,37.0,385.0,29.0,0
4.67,541.33,24.86,29.0,30.07,116.0,15.0,2.0,17.0,9.0,0
2.5,166.42,26.63,21.0,9.25,66.57,8.0,1.0,11.0,6.0,0
79.93,227989.05,35.69,498.0,12666.06,2852.5,259.0,31.0,332.0,27.0,0
107.9,396646.41,34.07,633.0,22035.91,3676.06,292.0,37.0,384.0,30.0,0
18.67,9793.69,28.11,108.0,544.09,524.66,65.0,9.0,68.0,15.0,0
18.67,9793.69,28.11,108.0,544.09,524.66,67.0,9.0,68.0,15.0,0
109.87,428738.87,35.52,669.0,23818.83,3902.2,284.0,37.0,407.0,31.0,0
2.0,31.02,7.75,6.0,1.72,15.51,4.0,1.0,4.0,2.0,0
15.23,4904.65,21.14,65.0,272.48,322.02,22.0,5.0,43.0,13.0,0
2.0,31.02,7.75,6.0,1.72,15.51,4.0,1.0,4.0,2.0,0
18.67,9793.69,28.11,108.0,544.09,524.66,67.0,9.0,68.0,15.0,0
18.38,10098.38,29.91,112.0,561.02,549.57,75.0,9.0,70.0,16.0,0
40.65,91988.22,55.67,354.0,5110.46,2262.88,165.0,31.0,215.0,53.0,0
1.75,88.76,28.98,16.0,4.93,50.72,7.0,1.0,9.0,6.0,0
2.67,67.38,9.47,9.0,3.74,25.27,4.0,1.0,5.0,3.0,0
2.75,247.11,32.68,23.0,13.73,89.86,6.0,1.0,12.0,10.0,0
3.5,266.51,21.76,20.0,14.81,76.15,7.0,1.0,13.0,7.0,0
1.5,17.41,7.74,5.0,0.97,11.61,4.0,1.0,3.0,2.0,0
6.58,1290.49,29.83,44.0,71.69,196.21,14.0,3.0,25.0,13.0,0
23.18,8172.36,15.21,75.0,454.02,352.53,25.0,3.0,41.0,11.0,0
4.29,333.04,18.13,21.0,18.5,77.71,6.0,2.0,11.0,7.0,0
11.67,3619.34,26.59,66.0,201.07,310.23,16.0,2.0,46.0,12.0,0
6.0,1011.33,28.09,39.0,56.19,168.56,24.0,4.0,27.0,10.0,0
8.0,1498.37,23.41,42.0,83.24,187.3,10.0,4.0,26.0,11.0,0
2.8,133.14,16.98,15.0,7.4,47.55,6.0,1.0,8.0,5.0,0
11.2,3101.34,24.72,57.0,172.3,276.9,26.0,6.0,33.0,15.0,0
5.14,522.4,19.75,26.0,29.02,101.58,10.0,1.0,17.0,7.0,0
10.0,2307.53,23.08,48.0,128.19,230.75,22.0,5.0,28.0,14.0,0
11.2,3101.34,24.72,57.0,172.3,276.9,26.0,6.0,33.0,15.0,0
4.5,254.13,12.55,17.0,14.12,56.47,11.0,2.0,11.0,4.0,0
14.29,4906.89,24.04,70.0,272.61,343.48,33.0,6.0,45.0,14.0,0
10.83,2864.38,24.41,55.0,159.13,264.4,30.0,2.0,30.0,15.0,0
43.09,102811.39,55.38,432.0,5711.74,2386.18,88.0,34.0,285.0,29.0,0
42.92,141385.82,76.76,514.0,7854.77,3294.43,159.0,39.0,308.0,60.0,0
0.0,0.0,0.0,0.0,0.0,0.0,173.0,37.0,0.0,0.0,0
15.83,15986.79,63.77,178.0,888.15,1009.69,64.0,12.0,102.0,36.0,0
0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0
7.1,2514.31,49.82,69.0,139.68,353.92,23.0,3.0,38.0,24.0,0
8.33,1274.38,18.35,36.0,70.8,152.93,11.0,3.0,21.0,9.0,0
8.33,1274.38,18.35,36.0,70.8,152.93,11.0,3.0,21.0,9.0,0
8.33,1274.38,18.35,36.0,70.8,152.93,11.0,3.0,21.0,9.0,0
28.97,31062.9,37.02,191.0,1725.72,1072.41,54.0,10.0,107.0,29.0,0
8.33,1274.38,18.35,36.0,70.8,152.93,11.0,3.0,21.0,9.0,0
7.22,1043.09,20.0,34.0,57.95,144.43,7.0,2.0,21.0,9.0,0
8.33,1274.38,18.35,36.0,70.8,152.93,11.0,3.0,21.0,9.0,0
8.33,1274.38,18.35,36.0,70.8,152.93,11.0,3.0,21.0,9.0,0
4.0,222.03,13.88,15.0,12.33,55.51,5.0,1.0,10.0,5.0,0
4.0,222.03,13.88,15.0,12.33,55.51,5.0,1.0,10.0,5.0,0
11.26,5254.23,41.45,86.0,291.9,466.66,25.0,5.0,48.0,27.0,0
11.26,5254.23,41.45,86.0,291.9,466.66,27.0,5.0,48.0,27.0,0
114.75,1874505.53,142.35,2443.0,104139.2,16335.12,486.0,23.0,1598.0,81.0,0
6.75,1204.29,26.43,42.0,66.9,178.41,15.0,3.0,27.0,10.0,0
138.3,1638152.27,85.64,1709.0,91008.46,11844.63,362.0,44.0,963.0,89.0,0
0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,0.0,0
